seed,sigma,pi_reward,delta_outside_degrade,eta_delta_drift,exit_opportunity_base,final_exit_rate,final_active_punish,final_enforcer_share,final_q_above_threshold,final_fund_prevalence,final_enforcement_pressure,regime_overt,regime_acquiescence_aware,mislabeled_fear_capture,config
1,0.25,0.0510324036529687,0.25,0.12,0.35,0.8657142857142858,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P0S1A1
2,0.25,0.0510324036529687,0.25,0.12,0.35,0.8742857142857143,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P0S1A1
3,0.25,0.0510324036529687,0.25,0.12,0.35,0.8628571428571429,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P0S1A1
4,0.25,0.0510324036529687,0.25,0.12,0.35,0.8828571428571429,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P0S1A1
5,0.25,0.0510324036529687,0.25,0.12,0.35,0.8371428571428572,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P0S1A1
1,0.25,0.0510324036529687,0.25,0.12,0.6,0.88,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P0S1A1
2,0.25,0.0510324036529687,0.25,0.12,0.6,0.8657142857142858,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P0S1A1
3,0.25,0.0510324036529687,0.25,0.12,0.6,0.9028571428571428,0.0,0.0,0.0,0.0,0.0,COLLAPSE,COLLAPSE,False,P0S1A1
4,0.25,0.0510324036529687,0.25,0.12,0.6,0.8942857142857142,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P0S1A1
5,0.25,0.0510324036529687,0.25,0.12,0.6,0.86,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P0S1A1
1,0.25,0.2510324036529688,0.25,0.12,0.15,0.8342857142857143,0.0,0.0,0.0,0.1206896551724138,0.0,QUIET,QUIET,False,P0S1A1
2,0.25,0.2510324036529688,0.25,0.12,0.15,0.8085714285714286,0.0,0.0,0.8309859154929577,0.1641791044776119,0.8309859154929577,QUIET,QUIET,True,P0S1A1
3,0.25,0.2510324036529688,0.25,0.12,0.15,0.7714285714285715,0.0,0.0,0.8125,0.1375,0.8125,QUIET,QUIET,True,P0S1A1
4,0.25,0.2510324036529688,0.25,0.12,0.15,0.8542857142857143,0.0,0.0,0.0,0.1372549019607843,0.0,QUIET,QUIET,False,P0S1A1
5,0.25,0.2510324036529688,0.25,0.12,0.15,0.7457142857142857,0.0,0.0,1.0,0.1235955056179775,1.0,QUIET,QUIET,True,P0S1A1
1,0.25,0.2510324036529688,0.25,0.12,0.35,0.8285714285714286,0.0,0.0,0.0,0.1666666666666666,0.0,QUIET,QUIET,False,P0S1A1
2,0.25,0.2510324036529688,0.25,0.12,0.35,0.7628571428571429,0.0,0.0,0.8674698795180723,0.1204819277108433,0.8674698795180723,QUIET,QUIET,True,P0S1A1
3,0.25,0.2510324036529688,0.25,0.12,0.35,0.8171428571428572,0.0,0.0,0.0,0.125,0.0,QUIET,QUIET,False,P0S1A1
4,0.25,0.2510324036529688,0.25,0.12,0.35,0.8457142857142858,0.0,0.0,0.0,0.1296296296296296,0.0,QUIET,QUIET,False,P0S1A1
5,0.25,0.2510324036529688,0.25,0.12,0.35,0.7228571428571429,0.0,0.0,0.9896907216494846,0.1134020618556701,0.9896907216494846,QUIET,QUIET,True,P0S1A1
1,0.25,0.2510324036529688,0.25,0.12,0.6,0.8514285714285714,0.0,0.0,0.0,0.1153846153846153,0.0,QUIET,QUIET,False,P0S1A1
2,0.25,0.2510324036529688,0.25,0.12,0.6,0.7942857142857143,0.0,0.0,0.0,0.125,0.0,QUIET,QUIET,False,P0S1A1
3,0.25,0.2510324036529688,0.25,0.12,0.6,0.8428571428571429,0.0,0.0,0.0,0.1454545454545454,0.0,QUIET,QUIET,False,P0S1A1
4,0.25,0.2510324036529688,0.25,0.12,0.6,0.7142857142857143,0.0,0.0,1.0,0.12,1.0,QUIET,QUIET,True,P0S1A1
5,0.25,0.2510324036529688,0.25,0.12,0.6,0.7542857142857143,0.0,0.0,0.0,0.1162790697674418,0.0,QUIET,QUIET,False,P0S1A1
1,0.25,0.5010324036529687,0.25,0.12,0.15,0.0485714285714285,0.1471471471471471,0.9850746268656716,0.984984984984985,0.084084084084084,0.9869238607977346,CAPTURE,CAPTURE,False,P0S1A1
2,0.25,0.5010324036529687,0.25,0.12,0.15,0.0228571428571428,0.1257309941520467,0.9821428571428572,0.9912280701754386,0.0789473684210526,0.9922540268800656,CAPTURE,CAPTURE,False,P0S1A1
3,0.25,0.5010324036529687,0.25,0.12,0.15,0.1057142857142857,0.1469648562300319,0.9818181818181818,0.9936102236421726,0.0830670926517571,0.9944268084802336,CAPTURE,CAPTURE,False,P0S1A1
4,0.25,0.5010324036529687,0.25,0.12,0.15,0.1114285714285714,0.1382636655948553,1.0,0.9935691318327974,0.0836012861736334,0.9943962531404762,CAPTURE,CAPTURE,False,P0S1A1
5,0.25,0.5010324036529687,0.25,0.12,0.15,0.0542857142857142,0.1510574018126888,1.0,0.9818731117824774,0.0845921450151057,0.9846660764323072,CAPTURE,CAPTURE,False,P0S1A1
1,0.25,0.5010324036529687,0.25,0.12,0.35,0.0485714285714285,0.1471471471471471,0.9850746268656716,0.927927927927928,0.084084084084084,0.939182425668912,CAPTURE,CAPTURE,False,P0S1A1
2,0.25,0.5010324036529687,0.25,0.12,0.35,0.0228571428571428,0.1257309941520467,0.9821428571428572,0.9444444444444444,0.0789473684210526,0.9517543859649122,CAPTURE,CAPTURE,False,P0S1A1
3,0.25,0.5010324036529687,0.25,0.12,0.35,0.0857142857142857,0.153125,1.0,0.940625,0.1,0.94953125,CAPTURE,CAPTURE,False,P0S1A1
4,0.25,0.5010324036529687,0.25,0.12,0.35,0.1828571428571428,0.1468531468531468,1.0,0.9265734265734266,0.0944055944055944,0.9373563499437624,CAPTURE,CAPTURE,False,P0S1A1
5,0.25,0.5010324036529687,0.25,0.12,0.35,0.0542857142857142,0.1510574018126888,1.0,0.9244712990936556,0.0845921450151057,0.9345113680963116,CAPTURE,CAPTURE,False,P0S1A1
1,0.25,0.5010324036529687,0.25,0.12,0.6,0.0542857142857142,0.1450151057401812,1.0,0.8549848942598187,0.0845921450151057,0.8746999388468524,CAPTURE,CAPTURE,False,P0S1A1
2,0.25,0.5010324036529687,0.25,0.12,0.6,0.0228571428571428,0.1257309941520467,0.9821428571428572,0.8771929824561403,0.0789473684210526,0.8933518005540165,CAPTURE,CAPTURE,False,P0S1A1
3,0.25,0.5010324036529687,0.25,0.12,0.6,0.0685714285714285,0.1533742331288343,0.9846153846153848,0.8619631901840491,0.0889570552147239,0.8839813316270843,CAPTURE,CAPTURE,False,P0S1A1
4,0.25,0.5010324036529687,0.25,0.12,0.6,0.1285714285714285,0.1508196721311475,1.0,0.8655737704918033,0.0950819672131147,0.885622144584789,CAPTURE,CAPTURE,False,P0S1A1
5,0.25,0.5010324036529687,0.25,0.12,0.6,0.0428571428571428,0.1402985074626865,0.9818181818181818,0.8597014925373134,0.0835820895522388,0.8805079082200935,CAPTURE,CAPTURE,False,P0S1A1
1,0.55,0.0510324036529687,0.25,0.12,0.15,0.6342857142857142,0.0,0.0,0.0,0.1015625,0.0,QUIET,QUIET,False,P0S1A1
2,0.55,0.0510324036529687,0.25,0.12,0.15,0.64,0.0,0.0,0.0,0.1031746031746031,0.0,QUIET,QUIET,False,P0S1A1
3,0.55,0.0510324036529687,0.25,0.12,0.15,0.5057142857142857,0.0,0.0,1.0,0.0867052023121387,1.0,QUIET,QUIET,True,P0S1A1
4,0.55,0.0510324036529687,0.25,0.12,0.15,0.5857142857142857,0.0,0.0,1.0,0.1034482758620689,1.0,QUIET,QUIET,True,P0S1A1
5,0.55,0.0510324036529687,0.25,0.12,0.15,0.5485714285714286,0.0,0.0,0.0,0.0886075949367088,0.0,QUIET,QUIET,False,P0S1A1
1,0.55,0.0510324036529687,0.25,0.12,0.35,0.6257142857142857,0.0,0.0,0.0,0.099236641221374,0.0,QUIET,QUIET,False,P0S1A1
2,0.55,0.0510324036529687,0.25,0.12,0.35,0.56,0.0,0.0,0.0,0.0909090909090909,0.0,QUIET,QUIET,False,P0S1A1
3,0.55,0.0510324036529687,0.25,0.12,0.35,0.5171428571428571,0.0,0.0,1.0,0.0946745562130177,1.0,QUIET,QUIET,True,P0S1A1
4,0.55,0.0510324036529687,0.25,0.12,0.35,0.6371428571428571,0.0,0.0,0.0,0.0866141732283464,0.0,QUIET,QUIET,False,P0S1A1
5,0.55,0.0510324036529687,0.25,0.12,0.35,0.5342857142857143,0.0,0.0,0.0,0.1104294478527607,0.0,QUIET,QUIET,False,P0S1A1
1,0.55,0.0510324036529687,0.25,0.12,0.6,0.64,0.0,0.0,0.0,0.0873015873015873,0.0,QUIET,QUIET,False,P0S1A1
2,0.55,0.0510324036529687,0.25,0.12,0.6,0.6228571428571429,0.0,0.0,0.0,0.0984848484848484,0.0,QUIET,QUIET,False,P0S1A1
3,0.55,0.0510324036529687,0.25,0.12,0.6,0.5714285714285714,0.0,0.0,0.0,0.0933333333333333,0.0,QUIET,QUIET,False,P0S1A1
4,0.55,0.0510324036529687,0.25,0.12,0.6,0.6228571428571429,0.0,0.0,0.0,0.0984848484848484,0.0,QUIET,QUIET,False,P0S1A1
5,0.55,0.0510324036529687,0.25,0.12,0.6,0.56,0.0,0.0,0.0,0.0909090909090909,0.0,QUIET,QUIET,False,P0S1A1
1,0.55,0.2510324036529688,0.25,0.12,0.15,0.0657142857142857,0.1559633027522936,0.9848484848484848,0.9877675840978594,0.091743119266055,0.9896005760831954,CAPTURE,CAPTURE,False,P0S1A1
2,0.55,0.2510324036529688,0.25,0.12,0.15,0.0342857142857142,0.150887573964497,0.9838709677419356,0.9911242603550297,0.0887573964497041,0.9920958649907216,CAPTURE,CAPTURE,False,P0S1A1
3,0.55,0.2510324036529688,0.25,0.12,0.15,0.0457142857142857,0.1616766467065868,1.0,0.9910179640718564,0.092814371257485,0.9924163648750404,CAPTURE,CAPTURE,False,P0S1A1
4,0.55,0.2510324036529688,0.25,0.12,0.15,0.0857142857142857,0.159375,0.9848484848484848,0.98125,0.10625,0.984296875,CAPTURE,CAPTURE,False,P0S1A1
5,0.55,0.2510324036529688,0.25,0.12,0.15,0.0485714285714285,0.1681681681681681,0.984375,0.993993993993994,0.1051051051051051,0.9948957966975984,CAPTURE,CAPTURE,False,P0S1A1
1,0.55,0.2510324036529688,0.25,0.12,0.35,0.0628571428571428,0.1554878048780487,0.9827586206896552,0.945121951219512,0.0884146341463414,0.9541567519333728,CAPTURE,CAPTURE,False,P0S1A1
2,0.55,0.2510324036529688,0.25,0.12,0.35,0.0285714285714285,0.1441176470588235,0.9827586206896552,0.95,0.0970588235294117,0.9579411764705882,CAPTURE,CAPTURE,False,P0S1A1
3,0.55,0.2510324036529688,0.25,0.12,0.35,0.0314285714285714,0.1563421828908554,0.9814814814814816,0.952802359882006,0.103244837758112,0.9597636637342174,CAPTURE,CAPTURE,False,P0S1A1
4,0.55,0.2510324036529688,0.25,0.12,0.35,0.0628571428571428,0.1463414634146341,0.9814814814814816,0.948170731707317,0.1097560975609756,0.955913518738846,CAPTURE,CAPTURE,False,P0S1A1
5,0.55,0.2510324036529688,0.25,0.12,0.35,0.0485714285714285,0.1681681681681681,0.984375,0.954954954954955,0.1051051051051051,0.9626653680707736,CAPTURE,CAPTURE,False,P0S1A1
1,0.55,0.2510324036529688,0.25,0.12,0.6,0.0685714285714285,0.156441717791411,0.984126984126984,0.8865030674846626,0.0981595092024539,0.904606872671158,CAPTURE,CAPTURE,False,P0S1A1
2,0.55,0.2510324036529688,0.25,0.12,0.6,0.0285714285714285,0.1441176470588235,0.9827586206896552,0.888235294117647,0.0970588235294117,0.9021626297577854,CAPTURE,CAPTURE,False,P0S1A1
3,0.55,0.2510324036529688,0.25,0.12,0.6,0.0428571428571428,0.1552238805970149,0.9850746268656716,0.8716417910447761,0.0985074626865671,0.8919492091779907,CAPTURE,CAPTURE,False,P0S1A1
4,0.55,0.2510324036529688,0.25,0.12,0.6,0.0914285714285714,0.1446540880503144,0.9818181818181818,0.8930817610062893,0.110062893081761,0.908627032158538,CAPTURE,CAPTURE,False,P0S1A1
5,0.55,0.2510324036529688,0.25,0.12,0.6,0.0514285714285714,0.1596385542168674,0.9855072463768116,0.8674698795180723,0.1054216867469879,0.8898243576716505,CAPTURE,CAPTURE,False,P0S1A1
1,0.55,0.5010324036529687,0.25,0.12,0.15,0.06,0.1610942249240121,0.9852941176470588,0.9817629179331308,0.0851063829787234,0.9848671021147256,CAPTURE,CAPTURE,False,P0S1A1
2,0.55,0.5010324036529687,0.25,0.12,0.15,0.0514285714285714,0.1385542168674698,0.9814814814814816,0.9849397590361446,0.0933734939759036,0.9871171432718828,CAPTURE,CAPTURE,False,P0S1A1
3,0.55,0.5010324036529687,0.25,0.12,0.15,0.0514285714285714,0.1777108433734939,0.9861111111111112,0.9909638554216867,0.1054216867469879,0.9925696762955436,CAPTURE,CAPTURE,False,P0S1A1
4,0.55,0.5010324036529687,0.25,0.12,0.15,0.04,0.1666666666666666,0.9857142857142858,0.9910714285714286,0.1071428571428571,0.9925595238095238,CAPTURE,CAPTURE,False,P0S1A1
5,0.55,0.5010324036529687,0.25,0.12,0.15,0.0314285714285714,0.168141592920354,0.9857142857142858,0.9970501474926252,0.1061946902654867,0.9974591240939428,CAPTURE,CAPTURE,False,P0S1A1
1,0.55,0.5010324036529687,0.25,0.12,0.35,0.0914285714285714,0.1572327044025157,0.9852941176470588,0.9465408805031448,0.10062893081761,0.9552826233139512,CAPTURE,CAPTURE,False,P0S1A1
2,0.55,0.5010324036529687,0.25,0.12,0.35,0.0542857142857142,0.1450151057401812,0.9830508474576272,0.9516616314199396,0.0906344410876132,0.9573570887450826,CAPTURE,CAPTURE,False,P0S1A1
3,0.55,0.5010324036529687,0.25,0.12,0.35,0.0514285714285714,0.1686746987951807,0.9859154929577464,0.9578313253012049,0.1054216867469879,0.9641820293221076,CAPTURE,CAPTURE,False,P0S1A1
4,0.55,0.5010324036529687,0.25,0.12,0.35,0.04,0.1666666666666666,0.9857142857142858,0.9702380952380952,0.1071428571428571,0.9744012188208616,CAPTURE,CAPTURE,False,P0S1A1
5,0.55,0.5010324036529687,0.25,0.12,0.35,0.0314285714285714,0.168141592920354,0.9857142857142858,0.9734513274336284,0.1061946902654867,0.9776020048555094,CAPTURE,CAPTURE,False,P0S1A1
1,0.55,0.5010324036529687,0.25,0.12,0.6,0.08,0.1583850931677018,0.9857142857142858,0.8726708074534162,0.093167701863354,0.8920469889278964,CAPTURE,CAPTURE,False,P0S1A1
2,0.55,0.5010324036529687,0.25,0.12,0.6,0.0542857142857142,0.1450151057401812,0.9830508474576272,0.8882175226586103,0.0906344410876132,0.9051030932539864,CAPTURE,CAPTURE,False,P0S1A1
3,0.55,0.5010324036529687,0.25,0.12,0.6,0.0457142857142857,0.1706586826347305,0.9850746268656716,0.8922155688622755,0.0988023952095808,0.9096417942557998,CAPTURE,CAPTURE,False,P0S1A1
4,0.55,0.5010324036529687,0.25,0.12,0.6,0.0571428571428571,0.1636363636363636,0.9846153846153848,0.8939393939393939,0.109090909090909,0.9125803489439852,CAPTURE,CAPTURE,False,P0S1A1
5,0.55,0.5010324036529687,0.25,0.12,0.6,0.0428571428571428,0.1671641791044776,0.9861111111111112,0.8626865671641791,0.0955223880597015,0.886050345288483,CAPTURE,CAPTURE,False,P0S1A1
1,0.75,0.0510324036529687,0.25,0.12,0.15,0.4171428571428571,0.0,0.0,0.0,0.088235294117647,0.0,QUIET,QUIET,False,P0S1A1
2,0.75,0.0510324036529687,0.25,0.12,0.15,0.1657142857142857,0.1027397260273972,1.0,0.9863013698630136,0.0684931506849315,0.9877087633702384,CAPTURE,CAPTURE,False,P0S1A1
3,0.75,0.0510324036529687,0.25,0.12,0.15,0.1514285714285714,0.1144781144781144,1.0,0.9932659932659932,0.0808080808080808,0.9941275833531726,CAPTURE,CAPTURE,False,P0S1A1
4,0.75,0.0510324036529687,0.25,0.12,0.15,0.2914285714285714,0.1048387096774193,1.0,0.9879032258064516,0.0806451612903225,0.9891714360041624,MIXED,MIXED,False,P0S1A1
5,0.75,0.0510324036529687,0.25,0.12,0.15,0.0714285714285714,0.1169230769230769,1.0,0.9846153846153848,0.08,0.9868875739644972,CAPTURE,CAPTURE,False,P0S1A1
1,0.75,0.0510324036529687,0.25,0.12,0.35,0.38,0.0,0.0,0.0,0.0967741935483871,0.0,QUIET,QUIET,False,P0S1A1
2,0.75,0.0510324036529687,0.25,0.12,0.35,0.2542857142857143,0.0996168582375478,1.0,0.9540229885057472,0.0804597701149425,0.9577222882811468,QUIET,QUIET,True,P0S1A1
3,0.75,0.0510324036529687,0.25,0.12,0.35,0.1742857142857143,0.1314878892733564,1.0,0.9757785467128028,0.0795847750865051,0.9787957519665712,CAPTURE,CAPTURE,False,P0S1A1
4,0.75,0.0510324036529687,0.25,0.12,0.35,0.5,0.0,0.0,0.0,0.0971428571428571,0.0,QUIET,QUIET,False,P0S1A1
5,0.75,0.0510324036529687,0.25,0.12,0.35,0.1171428571428571,0.1197411003236245,1.0,0.9579288025889968,0.0776699029126213,0.9632387595437836,CAPTURE,CAPTURE,False,P0S1A1
1,0.75,0.0510324036529687,0.25,0.12,0.6,0.4057142857142857,0.0048076923076923,1.0,0.2583732057416268,0.0961538461538461,0.2619730029585798,QUIET,QUIET,False,P0S1A1
2,0.75,0.0510324036529687,0.25,0.12,0.6,0.3828571428571428,0.0,0.0,0.0091324200913242,0.0833333333333333,0.0092378257887517,QUIET,QUIET,False,P0S1A1
3,0.75,0.0510324036529687,0.25,0.12,0.6,0.4571428571428571,0.0,0.0,0.0,0.0894736842105263,0.0,QUIET,QUIET,False,P0S1A1
4,0.75,0.0510324036529687,0.25,0.12,0.6,0.4857142857142857,0.0055555555555555,0.3333333333333333,0.9776536312849162,0.0944444444444444,0.9777784713336038,QUIET,QUIET,True,P0S1A1
5,0.75,0.0510324036529687,0.25,0.12,0.6,0.1971428571428571,0.092526690391459,1.0,0.9039145907473308,0.0818505338078291,0.9128050556603892,QUIET,CAPTURE,True,P0S1A1
1,0.75,0.2510324036529688,0.25,0.12,0.15,0.0514285714285714,0.1536144578313253,0.9838709677419356,0.9969879518072288,0.0903614457831325,0.9974415735230076,CAPTURE,CAPTURE,False,P0S1A1
2,0.75,0.2510324036529688,0.25,0.12,0.15,0.0371428571428571,0.1543026706231454,0.9833333333333332,0.9940652818991098,0.0919881305637982,0.9949634143120042,CAPTURE,CAPTURE,False,P0S1A1
3,0.75,0.2510324036529688,0.25,0.12,0.15,0.0571428571428571,0.1696969696969697,0.9852941176470588,0.990909090909091,0.106060606060606,0.9924793388429752,CAPTURE,CAPTURE,False,P0S1A1
4,0.75,0.2510324036529688,0.25,0.12,0.15,0.0485714285714285,0.1621621621621621,0.9852941176470588,0.993993993993994,0.1111111111111111,0.9949679409138869,CAPTURE,CAPTURE,False,P0S1A1
5,0.75,0.2510324036529688,0.25,0.12,0.15,0.04,0.1577380952380952,0.9833333333333332,0.9940476190476192,0.1160714285714285,0.994968820861678,CAPTURE,CAPTURE,False,P0S1A1
1,0.75,0.2510324036529688,0.25,0.12,0.35,0.0628571428571428,0.1585365853658536,0.9824561403508772,0.9420731707317072,0.1006097560975609,0.9499925639500296,CAPTURE,CAPTURE,False,P0S1A1
2,0.75,0.2510324036529688,0.25,0.12,0.35,0.0457142857142857,0.1407185628742515,0.9827586206896552,0.9610778443113772,0.0988023952095808,0.965855713722256,CAPTURE,CAPTURE,False,P0S1A1
3,0.75,0.2510324036529688,0.25,0.12,0.35,0.0628571428571428,0.1646341463414634,0.9846153846153848,0.9664634146341464,0.1128048780487804,0.9719846817370612,CAPTURE,CAPTURE,False,P0S1A1
4,0.75,0.2510324036529688,0.25,0.12,0.35,0.0428571428571428,0.1582089552238806,0.9846153846153848,0.9701492537313432,0.1104477611940298,0.9744263755847627,CAPTURE,CAPTURE,False,P0S1A1
5,0.75,0.2510324036529688,0.25,0.12,0.35,0.04,0.1577380952380952,0.9833333333333332,0.9642857142857144,0.1160714285714285,0.9697066326530612,CAPTURE,CAPTURE,False,P0S1A1
1,0.75,0.2510324036529688,0.25,0.12,0.6,0.0628571428571428,0.1585365853658536,0.9824561403508772,0.875,0.1006097560975609,0.8938132064247472,CAPTURE,CAPTURE,False,P0S1A1
2,0.75,0.2510324036529688,0.25,0.12,0.6,0.0542857142857142,0.1419939577039275,0.9827586206896552,0.9063444108761328,0.093655589123867,0.9196429386369236,CAPTURE,CAPTURE,False,P0S1A1
3,0.75,0.2510324036529688,0.25,0.12,0.6,0.0542857142857142,0.1691842900302115,0.9848484848484848,0.8912386706948641,0.0996978851963746,0.909310794899645,CAPTURE,CAPTURE,False,P0S1A1
4,0.75,0.2510324036529688,0.25,0.12,0.6,0.0571428571428571,0.1515151515151515,0.9846153846153848,0.912121212121212,0.109090909090909,0.9267676767676768,CAPTURE,CAPTURE,False,P0S1A1
5,0.75,0.2510324036529688,0.25,0.12,0.6,0.0657142857142857,0.1620795107033639,0.9857142857142858,0.8807339449541285,0.1131498470948012,0.9004947207960423,CAPTURE,CAPTURE,False,P0S1A1
1,0.75,0.5010324036529687,0.25,0.12,0.15,0.0514285714285714,0.1626506024096385,1.0,0.9909638554216867,0.0993975903614457,0.9923519378719698,CAPTURE,CAPTURE,False,P0S1A1
2,0.75,0.5010324036529687,0.25,0.12,0.15,0.0371428571428571,0.14540059347181,0.984126984126984,0.9851632047477744,0.0830860534124629,0.987320483582668,CAPTURE,CAPTURE,False,P0S1A1
3,0.75,0.5010324036529687,0.25,0.12,0.15,0.0657142857142857,0.1620795107033639,0.9852941176470588,0.9908256880733946,0.1223241590214067,0.992228488062172,CAPTURE,CAPTURE,False,P0S1A1
4,0.75,0.5010324036529687,0.25,0.12,0.15,0.0571428571428571,0.1606060606060606,0.9848484848484848,0.993939393939394,0.1121212121212121,0.994894398530762,CAPTURE,CAPTURE,False,P0S1A1
5,0.75,0.5010324036529687,0.25,0.12,0.15,0.0171428571428571,0.1627906976744186,0.984375,0.9912790697674418,0.1046511627906976,0.9926734045429962,CAPTURE,CAPTURE,False,P0S1A1
1,0.75,0.5010324036529687,0.25,0.12,0.35,0.0657142857142857,0.1529051987767584,0.9830508474576272,0.9694189602446484,0.0978593272171253,0.9740949602072404,CAPTURE,CAPTURE,False,P0S1A1
2,0.75,0.5010324036529687,0.25,0.12,0.35,0.0314285714285714,0.1504424778761062,0.984375,0.9646017699115044,0.0943952802359882,0.9702404260317956,CAPTURE,CAPTURE,False,P0S1A1
3,0.75,0.5010324036529687,0.25,0.12,0.35,0.0771428571428571,0.1640866873065015,0.9848484848484848,0.9752321981424148,0.1145510835913312,0.9789895426966616,CAPTURE,CAPTURE,False,P0S1A1
4,0.75,0.5010324036529687,0.25,0.12,0.35,0.0342857142857142,0.1627218934911242,0.9838709677419356,0.9674556213017752,0.1183431952662721,0.9735215853786632,CAPTURE,CAPTURE,False,P0S1A1
5,0.75,0.5010324036529687,0.25,0.12,0.35,0.0257142857142857,0.1612903225806451,0.9855072463768116,0.9706744868035192,0.1114369501466275,0.9754044082868224,CAPTURE,CAPTURE,False,P0S1A1
1,0.75,0.5010324036529687,0.25,0.12,0.6,0.0657142857142857,0.1529051987767584,0.9830508474576272,0.908256880733945,0.0978593272171253,0.9231265606149875,CAPTURE,CAPTURE,False,P0S1A1
2,0.75,0.5010324036529687,0.25,0.12,0.6,0.0314285714285714,0.1504424778761062,0.984375,0.8997050147492626,0.0943952802359882,0.91508949626265,CAPTURE,CAPTURE,False,P0S1A1
3,0.75,0.5010324036529687,0.25,0.12,0.6,0.0628571428571428,0.1676829268292683,0.9848484848484848,0.9085365853658536,0.1097560975609756,0.922758030933968,CAPTURE,CAPTURE,False,P0S1A1
4,0.75,0.5010324036529687,0.25,0.12,0.6,0.0342857142857142,0.1627218934911242,0.9838709677419356,0.9230769230769232,0.1183431952662721,0.9355939918070096,CAPTURE,CAPTURE,False,P0S1A1
5,0.75,0.5010324036529687,0.25,0.12,0.6,0.0257142857142857,0.1612903225806451,0.9855072463768116,0.8944281524926686,0.1114369501466275,0.911808463979498,CAPTURE,CAPTURE,False,P0S1A1
1,0.95,0.0510324036529687,0.25,0.12,0.15,0.0914285714285714,0.1415094339622641,1.0,0.9874213836477987,0.0786163522012578,0.9893200427198292,CAPTURE,CAPTURE,False,P0S1A1
2,0.95,0.0510324036529687,0.25,0.12,0.15,0.0657142857142857,0.1162079510703364,0.979591836734694,0.9938837920489296,0.0703363914373088,0.9945571360435428,CAPTURE,CAPTURE,False,P0S1A1
3,0.95,0.0510324036529687,0.25,0.12,0.15,0.0828571428571428,0.1401869158878504,0.9833333333333332,0.9906542056074766,0.0778816199376947,0.9920808221969896,CAPTURE,CAPTURE,False,P0S1A1
4,0.95,0.0510324036529687,0.25,0.12,0.15,0.06,0.1276595744680851,0.9824561403508772,0.9878419452887538,0.0759878419452887,0.989467946526732,CAPTURE,CAPTURE,False,P0S1A1
5,0.95,0.0510324036529687,0.25,0.12,0.15,0.0257142857142857,0.1407624633431085,0.9836065573770492,0.9853372434017597,0.0791788856304985,0.9875732062847756,CAPTURE,CAPTURE,False,P0S1A1
1,0.95,0.0510324036529687,0.25,0.12,0.35,0.0657142857142857,0.146788990825688,1.0,0.963302752293578,0.0795107033639143,0.9691384002468928,CAPTURE,CAPTURE,False,P0S1A1
2,0.95,0.0510324036529687,0.25,0.12,0.35,0.0857142857142857,0.125,1.0,0.9625,0.075,0.9671875,CAPTURE,CAPTURE,False,P0S1A1
3,0.95,0.0510324036529687,0.25,0.12,0.35,0.0714285714285714,0.1476923076923077,1.0,0.9569230769230768,0.08,0.9638153846153846,CAPTURE,CAPTURE,False,P0S1A1
4,0.95,0.0510324036529687,0.25,0.12,0.35,0.0942857142857142,0.1167192429022082,0.979591836734694,0.9779179810725552,0.0788643533123028,0.980216740140712,CAPTURE,CAPTURE,False,P0S1A1
5,0.95,0.0510324036529687,0.25,0.12,0.35,0.0428571428571428,0.1343283582089552,1.0,0.9432835820895522,0.0776119402985074,0.9509022053909556,CAPTURE,CAPTURE,False,P0S1A1
1,0.95,0.0510324036529687,0.25,0.12,0.6,0.0628571428571428,0.1524390243902439,1.0,0.9054878048780488,0.0792682926829268,0.9185008923259964,CAPTURE,CAPTURE,False,P0S1A1
2,0.95,0.0510324036529687,0.25,0.12,0.6,0.0657142857142857,0.1314984709480122,1.0,0.8990825688073395,0.073394495412844,0.9129702886962378,CAPTURE,CAPTURE,False,P0S1A1
3,0.95,0.0510324036529687,0.25,0.12,0.6,0.0742857142857142,0.1450617283950617,1.0,0.9012345679012346,0.0802469135802469,0.9158664837677184,CAPTURE,CAPTURE,False,P0S1A1
4,0.95,0.0510324036529687,0.25,0.12,0.6,0.0971428571428571,0.1265822784810126,1.0,0.9113924050632912,0.0759493670886076,0.9218775036051914,CAPTURE,CAPTURE,False,P0S1A1
5,0.95,0.0510324036529687,0.25,0.12,0.6,0.0514285714285714,0.1355421686746988,1.0,0.9036144578313252,0.0813253012048192,0.9169690811438526,CAPTURE,CAPTURE,False,P0S1A1
1,0.95,0.2510324036529688,0.25,0.12,0.15,0.0542857142857142,0.1540785498489426,0.9848484848484848,0.9909365558912386,0.0996978851963746,0.99222351019067,CAPTURE,CAPTURE,False,P0S1A1
2,0.95,0.2510324036529688,0.25,0.12,0.15,0.06,0.1276595744680851,0.9818181818181818,0.993920972644377,0.0881458966565349,0.994733973263366,CAPTURE,CAPTURE,False,P0S1A1
