template,grid,seed,sigma_max,pi_max,base_opp_floor,exit_cost_baseline,exit_rate,fund_prevalence,max_active_punish_rate,max_punish_rate,regime,top5_share,top10_share,enforcer_share,run_dir
T4,3,18,0.45,0.45,0.7,0.7,0.8085714285714286,0.2835820895522388,0.1403508771929824,0.1089743589743589,MIXED,0.301255230125523,0.5425383542538355,0.23430962343096234,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_18
T4,3,19,0.45,0.45,0.7,0.7,0.7885714285714286,0.2297297297297297,0.1794871794871795,0.157051282051282,MIXED,0.32158273381294966,0.5683453237410072,0.2949640287769784,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_19
T4,3,20,0.45,0.45,0.7,0.7,0.8085714285714286,0.2686567164179104,0.1793103448275862,0.1448275862068965,MIXED,0.2719298245614035,0.5107962213225371,0.21727395411605938,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_20
T4,3,21,0.45,0.45,0.7,0.7,0.8,0.2428571428571428,0.1774193548387097,0.1451612903225806,MIXED,0.3217279174725983,0.5725338491295938,0.2875564152159897,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_21
T4,3,22,0.45,0.45,0.7,0.7,0.8,0.2571428571428571,0.1678832116788321,0.1385767790262172,MIXED,0.331720801658604,0.5501036627505184,0.29440221147201107,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_22
T4,3,23,0.45,0.45,0.7,0.7,0.7828571428571428,0.2368421052631578,0.112540192926045,0.1061093247588424,MIXED,0.3392554991539763,0.5989847715736041,0.29441624365482233,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_23
T4,3,24,0.45,0.45,0.7,0.7,0.7971428571428572,0.2394366197183098,0.1535433070866141,0.1338582677165354,MIXED,0.36363636363636365,0.6251862891207154,0.30178837555886734,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_24
T4,3,25,0.45,0.45,0.7,0.7,0.7685714285714286,0.2222222222222222,0.1509433962264151,0.1402439024390244,MIXED,0.28692962103634956,0.5204949729311679,0.21500386697602475,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_25
T4,3,26,0.45,0.45,0.7,0.7,0.8,0.2428571428571428,0.1705685618729097,0.1538461538461538,MIXED,0.32420429311621024,0.5566247224278312,0.31902294596595115,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_26
T4,3,27,0.45,0.45,0.7,0.7,0.7885714285714286,0.2567567567567567,0.1620689655172413,0.1386138613861386,MIXED,0.28961384820239683,0.5153129161118508,0.22836218375499334,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_27
T4,3,28,0.45,0.45,0.7,0.7,0.7857142857142857,0.24,0.1377049180327869,0.1228668941979522,MIXED,0.3160377358490566,0.5377358490566038,0.23427672955974843,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_28
T4,3,29,0.45,0.45,0.7,0.7,0.8257142857142857,0.2786885245901639,0.1418918918918918,0.1180124223602484,MIXED,0.31785995279307633,0.5751376868607396,0.22659323367427223,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_29
T4,3,30,0.45,0.45,0.7,0.7,0.7914285714285715,0.2602739726027397,0.1753246753246753,0.1401869158878504,MIXED,0.2877813504823151,0.5112540192926045,0.25884244372990356,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_3/seed_30
T4,4,1,0.45,0.45,0.7,0.7,0.7314285714285714,0.2234042553191489,0.1704180064308681,0.1269349845201238,MIXED,0.33875530410183874,0.5919377652050919,0.3338048090523338,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_01
T4,4,2,0.45,0.45,0.7,0.7,0.7628571428571429,0.1927710843373494,0.1437308868501529,0.128440366972477,MIXED,0.3684210526315789,0.5864661654135338,0.39724310776942356,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_02
T4,4,3,0.45,0.45,0.7,0.7,0.78,0.2727272727272727,0.1827586206896551,0.1620689655172413,MIXED,0.335625,0.55125,0.236875,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_03
T4,4,4,0.45,0.45,0.7,0.7,0.7942857142857143,0.2083333333333333,0.1388888888888889,0.1349206349206349,MIXED,0.38696655132641294,0.6412918108419838,0.42214532871972316,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_04
T4,4,5,0.45,0.45,0.7,0.7,0.72,0.1938775510204081,0.1749174917491749,0.1485148514851485,MIXED,0.3321078431372549,0.5514705882352942,0.3290441176470588,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_05
T4,4,6,0.45,0.45,0.7,0.7,0.7571428571428571,0.2235294117647059,0.1325301204819277,0.1164658634538152,MIXED,0.34266169154228854,0.572139303482587,0.3805970149253731,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_06
T4,4,7,0.45,0.45,0.7,0.7,0.8,0.2285714285714285,0.1396226415094339,0.120754716981132,MIXED,0.38992974238875877,0.6211943793911007,0.34894613583138173,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_07
T4,4,8,0.45,0.45,0.7,0.7,0.7542857142857143,0.1976744186046511,0.1538461538461538,0.1224489795918367,MIXED,0.3636901241868717,0.5955056179775281,0.28503843879361324,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_08
T4,4,9,0.45,0.45,0.7,0.7,0.7742857142857142,0.2658227848101265,0.182108626198083,0.1437699680511182,MIXED,0.3541666666666667,0.5821078431372549,0.3958333333333333,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_09
T4,4,10,0.45,0.45,0.7,0.7,0.7514285714285714,0.2298850574712643,0.1574074074074074,0.1388888888888889,MIXED,0.3221271393643032,0.5525672371638142,0.3154034229828851,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_10
T4,4,11,0.45,0.45,0.7,0.7,0.7657142857142857,0.1951219512195122,0.1638225255972696,0.1501706484641638,MIXED,0.33411903358868594,0.5839717147908073,0.38185032410135533,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_11
T4,4,12,0.45,0.45,0.7,0.7,0.7542857142857143,0.2209302325581395,0.1707317073170731,0.149390243902439,MIXED,0.3105823418910457,0.5447714464621165,0.35879774577332496,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_12
T4,4,13,0.45,0.45,0.7,0.7,0.7685714285714286,0.2592592592592592,0.1593625498007968,0.1274131274131274,MIXED,0.30600118835412954,0.5567439096850861,0.30124777183600715,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_13
T4,4,14,0.45,0.45,0.7,0.7,0.7971428571428572,0.2957746478873239,0.1847133757961783,0.143312101910828,MIXED,0.3055374592833876,0.5237785016286645,0.30293159609120524,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_14
T4,4,15,0.45,0.45,0.7,0.7,0.7628571428571429,0.2650602409638554,0.1828358208955224,0.1482758620689655,MIXED,0.3356309650053022,0.559915164369035,0.3213149522799576,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_15
T4,4,16,0.45,0.45,0.7,0.7,0.76,0.25,0.1462686567164179,0.1373134328358209,MIXED,0.29310344827586204,0.5379310344827586,0.26620689655172414,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_16
T4,4,17,0.45,0.45,0.7,0.7,0.7514285714285714,0.2068965517241379,0.1660649819494584,0.1371841155234657,MIXED,0.3633501259445844,0.5768261964735516,0.369647355163728,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_17
T4,4,18,0.45,0.45,0.7,0.7,0.7828571428571428,0.2236842105263158,0.1577380952380952,0.1398809523809523,MIXED,0.3427540589296452,0.5598316295850871,0.32291040288635,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_18
T4,4,19,0.45,0.45,0.7,0.7,0.76,0.2261904761904762,0.15359477124183,0.1403508771929824,MIXED,0.31017881705639616,0.5371389270976616,0.3246217331499312,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_19
T4,4,20,0.45,0.45,0.7,0.7,0.7714285714285715,0.2375,0.1604095563139931,0.1310344827586207,MIXED,0.33613989637305697,0.5783678756476683,0.2545336787564767,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_20
T4,4,21,0.45,0.45,0.7,0.7,0.7771428571428571,0.2179487179487179,0.157556270096463,0.1382636655948553,MIXED,0.3512345679012346,0.5845679012345679,0.3351851851851852,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_21
T4,4,22,0.45,0.45,0.7,0.7,0.7857142857142857,0.2133333333333333,0.155893536121673,0.128440366972477,MIXED,0.35939323220536756,0.5985997666277713,0.3337222870478413,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_22
T4,4,23,0.45,0.45,0.7,0.7,0.7628571428571429,0.2289156626506024,0.1568627450980392,0.1331168831168831,MIXED,0.3123209169054441,0.5565902578796562,0.2722063037249284,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_23
T4,4,24,0.45,0.45,0.7,0.7,0.8085714285714286,0.2537313432835821,0.1682242990654205,0.149812734082397,MIXED,0.36101442068622575,0.6146195922426654,0.24962705121829937,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_24
T4,4,25,0.45,0.45,0.7,0.7,0.7257142857142858,0.2395833333333333,0.1307420494699646,0.115727002967359,MIXED,0.31743772241992885,0.5572953736654804,0.39786476868327403,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_25
T4,4,26,0.45,0.45,0.7,0.7,0.7742857142857142,0.2278481012658227,0.1812297734627831,0.1585760517799352,MIXED,0.2906635349383441,0.5355255431591309,0.25484439224897243,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_26
T4,4,27,0.45,0.45,0.7,0.7,0.7628571428571429,0.216867469879518,0.1648351648351648,0.1355311355311355,MIXED,0.31660692951015534,0.551373954599761,0.28793309438470727,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_27
T4,4,28,0.45,0.45,0.7,0.7,0.7885714285714286,0.2432432432432432,0.1477272727272727,0.1294117647058823,MIXED,0.4596309111880046,0.6718569780853518,0.29873125720876587,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_28
T4,4,29,0.45,0.45,0.7,0.7,0.7314285714285714,0.2127659574468085,0.1770833333333333,0.1292307692307692,MIXED,0.30034364261168384,0.5388316151202749,0.38694158075601376,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_29
T4,4,30,0.45,0.45,0.7,0.7,0.78,0.2597402597402597,0.1641221374045801,0.1261829652996845,MIXED,0.3518742442563482,0.5973397823458283,0.3282950423216445,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T4/grid_4/seed_30
T5,0,1,0.4,0.4,0.3,0.3,0.8571428571428571,0.04,0.04,0.0372492836676217,QUIET,0.3779527559055118,0.5616797900262467,0.18635170603674542,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_01
T5,0,2,0.4,0.4,0.3,0.3,0.8685714285714285,0.0217391304347826,0.0657142857142857,0.0628571428571428,QUIET,0.38108882521489973,0.5472779369627507,0.20916905444126074,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_02
T5,0,3,0.4,0.4,0.3,0.3,0.8771428571428571,0.0232558139534883,0.0483091787439613,0.0483091787439613,QUIET,0.43846153846153846,0.5512820512820513,0.19743589743589743,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_03
T5,0,4,0.4,0.4,0.3,0.3,0.8685714285714285,0.0434782608695652,0.0514285714285714,0.0485714285714285,QUIET,0.4394736842105263,0.5842105263157895,0.2868421052631579,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_04
T5,0,5,0.4,0.4,0.3,0.3,0.8571428571428571,0.02,0.0657142857142857,0.0628571428571428,QUIET,0.3377659574468085,0.4973404255319149,0.24468085106382978,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_05
T5,0,6,0.4,0.4,0.3,0.3,0.8885714285714286,0.0512820512820512,0.0519480519480519,0.0457142857142857,QUIET,0.4278728606356968,0.589242053789731,0.2176039119804401,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_06
T5,0,7,0.4,0.4,0.3,0.3,0.8828571428571429,0.024390243902439,0.0428571428571428,0.0428571428571428,QUIET,0.29042904290429045,0.45874587458745875,0.1419141914191419,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_07
T5,0,8,0.4,0.4,0.3,0.3,0.8628571428571429,0.0,0.0632911392405063,0.0632911392405063,QUIET,0.25949367088607594,0.41455696202531644,0.18037974683544303,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_08
T5,0,9,0.4,0.4,0.3,0.3,0.9,0.0,0.0514285714285714,0.0514285714285714,COLLAPSE,0.2852941176470588,0.47352941176470587,0.15,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_09
T5,0,10,0.4,0.4,0.3,0.3,0.8714285714285714,0.0666666666666666,0.0685714285714285,0.0685714285714285,QUIET,0.4227467811158798,0.5622317596566524,0.30686695278969955,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_10
T5,0,11,0.4,0.4,0.3,0.3,0.8828571428571429,0.024390243902439,0.0628571428571428,0.06,QUIET,0.3183023872679045,0.4562334217506631,0.23076923076923078,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_11
T5,0,12,0.4,0.4,0.3,0.3,0.88,0.0476190476190476,0.0514285714285714,0.0495049504950495,QUIET,0.3389423076923077,0.5072115384615384,0.17307692307692307,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_12
T5,0,13,0.4,0.4,0.3,0.3,0.8914285714285715,0.0526315789473684,0.0546875,0.0485714285714285,QUIET,0.3816568047337278,0.5680473372781065,0.17455621301775148,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_13
T5,0,14,0.4,0.4,0.3,0.3,0.8771428571428571,0.0232558139534883,0.0514285714285714,0.0514285714285714,QUIET,0.2781065088757396,0.4289940828402367,0.20118343195266272,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_14
T5,0,15,0.4,0.4,0.3,0.3,0.8771428571428571,0.0232558139534883,0.0514285714285714,0.0514285714285714,QUIET,0.35516372795969775,0.5088161209068011,0.19395465994962216,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_15
T5,0,16,0.4,0.4,0.3,0.3,0.8714285714285714,0.0,0.0657142857142857,0.0628571428571428,QUIET,0.2963917525773196,0.49226804123711343,0.18041237113402062,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_16
T5,0,17,0.4,0.4,0.3,0.3,0.8428571428571429,0.0363636363636363,0.0555555555555555,0.0542857142857142,QUIET,0.5158371040723982,0.6809954751131222,0.3733031674208145,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_17
T5,0,18,0.4,0.4,0.3,0.3,0.8742857142857143,0.0227272727272727,0.0428571428571428,0.04,QUIET,0.3963254593175853,0.5354330708661418,0.2677165354330709,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_18
T5,0,19,0.4,0.4,0.3,0.3,0.8628571428571429,0.0416666666666666,0.0457142857142857,0.0457142857142857,QUIET,0.33156498673740054,0.5225464190981433,0.21220159151193635,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_19
T5,0,20,0.4,0.4,0.3,0.3,0.8571428571428571,0.04,0.0405405405405405,0.0405405405405405,QUIET,0.39166666666666666,0.575,0.30833333333333335,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_20
T5,0,21,0.4,0.4,0.3,0.3,0.8714285714285714,0.0222222222222222,0.0542857142857142,0.0542857142857142,QUIET,0.34782608695652173,0.527536231884058,0.24057971014492754,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_21
T5,0,22,0.4,0.4,0.3,0.3,0.86,0.0,0.0571428571428571,0.0571428571428571,QUIET,0.3218390804597701,0.5028735632183908,0.20114942528735633,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_22
T5,0,23,0.4,0.4,0.3,0.3,0.86,0.0204081632653061,0.0514285714285714,0.0428571428571428,QUIET,0.3021148036253776,0.48338368580060426,0.20241691842900303,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_23
T5,0,24,0.4,0.4,0.3,0.3,0.8628571428571429,0.0416666666666666,0.0515463917525773,0.0515463917525773,QUIET,0.45145631067961167,0.6237864077669902,0.20631067961165048,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_24
T5,0,25,0.4,0.4,0.3,0.3,0.8628571428571429,0.0208333333333333,0.0628571428571428,0.0628571428571428,QUIET,0.3316708229426434,0.5311720698254364,0.23690773067331672,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_25
T5,0,26,0.4,0.4,0.3,0.3,0.8857142857142857,0.05,0.0514285714285714,0.0514285714285714,QUIET,0.40240963855421685,0.5807228915662651,0.27228915662650605,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_26
T5,0,27,0.4,0.4,0.3,0.3,0.8571428571428571,0.02,0.06,0.0514285714285714,QUIET,0.3380281690140845,0.5070422535211268,0.21971830985915494,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_27
T5,0,28,0.4,0.4,0.3,0.3,0.8942857142857142,0.054054054054054,0.0449438202247191,0.0449438202247191,QUIET,0.35602094240837695,0.5,0.2486910994764398,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_28
T5,0,29,0.4,0.4,0.3,0.3,0.8771428571428571,0.0465116279069767,0.0509554140127388,0.0457142857142857,QUIET,0.3886255924170616,0.5924170616113744,0.2037914691943128,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_29
T5,0,30,0.4,0.4,0.3,0.3,0.8514285714285714,0.0,0.0571428571428571,0.0571428571428571,QUIET,0.29464285714285715,0.4642857142857143,0.18452380952380953,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_0/seed_30
T5,1,1,0.4,0.4,0.3,0.3,0.8171428571428572,0.109375,0.0971428571428571,0.0828571428571428,QUIET,0.36139896373056996,0.5569948186528497,0.2772020725388601,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_01
T5,1,2,0.4,0.4,0.3,0.3,0.8428571428571429,0.1636363636363636,0.0828571428571428,0.08,QUIET,0.2973651191969887,0.4918444165621079,0.1329987452948557,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_02
T5,1,3,0.4,0.4,0.3,0.3,0.8657142857142858,0.1063829787234042,0.0828571428571428,0.08,QUIET,0.2433774834437086,0.4304635761589404,0.15397350993377484,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_03
T5,1,4,0.4,0.4,0.3,0.3,0.8428571428571429,0.1454545454545454,0.0689655172413793,0.0685714285714285,QUIET,0.3629518072289157,0.5828313253012049,0.1897590361445783,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_04
T5,1,5,0.4,0.4,0.3,0.3,0.8657142857142858,0.1063829787234042,0.1034482758620689,0.1005747126436781,MIXED,0.2770935960591133,0.46798029556650245,0.20073891625615764,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_05
T5,1,6,0.4,0.4,0.3,0.3,0.8457142857142858,0.1851851851851851,0.1088825214899713,0.1060171919770773,MIXED,0.3209718670076726,0.5485933503836317,0.17391304347826086,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_06
T5,1,7,0.4,0.4,0.3,0.3,0.8485714285714285,0.1132075471698113,0.08125,0.075,QUIET,0.403030303030303,0.6060606060606061,0.23787878787878788,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_07
T5,1,8,0.4,0.4,0.3,0.3,0.88,0.119047619047619,0.0646766169154228,0.0646766169154228,QUIET,0.34060402684563756,0.5218120805369127,0.12583892617449666,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_08
T5,1,9,0.4,0.4,0.3,0.3,0.8314285714285714,0.135593220338983,0.0994152046783625,0.0964912280701754,QUIET,0.27228327228327226,0.47374847374847373,0.20146520146520147,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_09
T5,1,10,0.4,0.4,0.3,0.3,0.8485714285714285,0.1509433962264151,0.0971428571428571,0.0885714285714285,QUIET,0.24806201550387597,0.4418604651162791,0.17958656330749354,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_10
T5,1,11,0.4,0.4,0.3,0.3,0.8342857142857143,0.1034482758620689,0.08125,0.06875,QUIET,0.2753623188405797,0.47101449275362317,0.2246376811594203,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_11
T5,1,12,0.4,0.4,0.3,0.3,0.8628571428571429,0.1458333333333333,0.0919540229885057,0.0890804597701149,QUIET,0.3576017130620985,0.5556745182012848,0.1937901498929336,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_12
T5,1,13,0.4,0.4,0.3,0.3,0.8457142857142858,0.1666666666666666,0.0885714285714285,0.0828571428571428,QUIET,0.33422818791946307,0.5261744966442953,0.19463087248322147,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_13
T5,1,14,0.4,0.4,0.3,0.3,0.8657142857142858,0.1489361702127659,0.0677966101694915,0.0628571428571428,QUIET,0.302945301542777,0.4950911640953717,0.17812061711079943,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_14
T5,1,15,0.4,0.4,0.3,0.3,0.8628571428571429,0.125,0.0857142857142857,0.0742857142857142,QUIET,0.3238095238095238,0.5047619047619047,0.20634920634920634,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_15
T5,1,16,0.4,0.4,0.3,0.3,0.86,0.1632653061224489,0.0778097982708933,0.069164265129683,QUIET,0.3291139240506329,0.5682137834036568,0.2180028129395218,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_16
T5,1,17,0.4,0.4,0.3,0.3,0.8571428571428571,0.18,0.0742857142857142,0.0714285714285714,QUIET,0.31305449936628643,0.5399239543726235,0.19898605830164764,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_17
T5,1,18,0.4,0.4,0.3,0.3,0.8371428571428572,0.1228070175438596,0.0828571428571428,0.0828571428571428,QUIET,0.3791130185979971,0.597997138769671,0.3218884120171674,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_18
T5,1,19,0.4,0.4,0.3,0.3,0.8657142857142858,0.1276595744680851,0.0914285714285714,0.0857142857142857,QUIET,0.33879781420765026,0.5300546448087432,0.1598360655737705,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_19
T5,1,20,0.4,0.4,0.3,0.3,0.8828571428571429,0.1463414634146341,0.0919540229885057,0.0830945558739255,QUIET,0.34441805225653205,0.5427553444180523,0.20665083135391923,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_20
T5,1,21,0.4,0.4,0.3,0.3,0.8628571428571429,0.125,0.1057142857142857,0.0971428571428571,MIXED,0.3206806282722513,0.4986910994764398,0.19240837696335078,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_21
T5,1,22,0.4,0.4,0.3,0.3,0.88,0.1666666666666666,0.0974212034383954,0.0888252148997134,QUIET,0.33663366336633666,0.5495049504950495,0.11633663366336634,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_22
T5,1,23,0.4,0.4,0.3,0.3,0.8428571428571429,0.1272727272727272,0.0714285714285714,0.0685714285714285,QUIET,0.3419170243204578,0.5379113018597997,0.24892703862660945,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_23
T5,1,24,0.4,0.4,0.3,0.3,0.8457142857142858,0.1296296296296296,0.0942857142857142,0.0914285714285714,QUIET,0.32567049808429116,0.5504469987228607,0.20306513409961685,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_24
T5,1,25,0.4,0.4,0.3,0.3,0.8542857142857143,0.1372549019607843,0.0885714285714285,0.0828571428571428,QUIET,0.33058984910836764,0.5308641975308642,0.26886145404663925,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_25
T5,1,26,0.4,0.4,0.3,0.3,0.8657142857142858,0.0851063829787234,0.0628571428571428,0.06,QUIET,0.39933444259567386,0.5990016638935108,0.2113144758735441,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_26
T5,1,27,0.4,0.4,0.3,0.3,0.8342857142857143,0.0862068965517241,0.0771428571428571,0.072289156626506,QUIET,0.3342981186685962,0.5267727930535456,0.23154848046309695,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_27
T5,1,28,0.4,0.4,0.3,0.3,0.8514285714285714,0.0961538461538461,0.0714285714285714,0.0685714285714285,QUIET,0.28966521106259097,0.5080058224163028,0.2328966521106259,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T5/grid_1/seed_28
