eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,n_seeds,regime_majority,n_collapse,n_capture,n_mixed,n_quiet,median_fund_prevalence,median_exit_rate,median_top5_share,median_max_punish,median_enforcer_punish_share,median_final_delta
0.1,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12904065040650403,0.30999999999999994,0.7766086577505102,0.13615049272813856,0.9688389813269314,0.5656536335008324
0.1,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13172163041398222,0.3085714285714285,0.7771306859232701,0.1359223300970873,0.970220545629819,0.5636788946650749
0.2,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42700168678393835,0.04999999999999995,0.44055535619040287,0.1
0.2,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09329759941359715,0.4057142857142857,0.8160263161391518,0.12936738648947943,0.7676030044730896,0.3714782159811221
0.2,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12253266611064775,0.42142857142857143,0.7954076281299343,0.1701788132132648,0.7280504130752257,0.3758494747889075
0.2,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1006912442396313,0.3571428571428571,0.8197136119402659,0.14503841706762144,0.8959793274668258,0.3646433181681611
0.2,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14052215884159713,0.39285714285714285,0.8125841280971698,0.1607453416149068,0.9569551414998971,0.36050273401446137
0.2,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14649974450689826,0.3914285714285714,0.8121421158276153,0.1671734208215886,0.963818132005896,0.3621057830241575
0.2,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09381705764684485,0.3085714285714285,0.7910741158285837,0.13181312569521686,0.9613029855060352,0.3629045114577891
0.2,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12997960690552368,0.3171428571428571,0.7760732739614423,0.1356723189052506,0.9699389286560982,0.3599336049455796
0.2,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13037280701754378,0.3114285714285714,0.7787488282217685,0.13422965513472146,0.9696871183634261,0.35951241419646396
0.2,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42797426757268575,0.04999999999999995,0.44411783912147285,0.2
0.2,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09179600886917955,0.4085714285714286,0.8254945719890039,0.1331219090507016,0.7440449182043569,0.466018259115169
0.2,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.124043350280974,0.42428571428571427,0.7993851342879708,0.17145981185014025,0.7332165294185493,0.4731677487095029
0.2,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1,0.37285714285714283,0.8249935980419205,0.14466201173851445,0.9101262500794222,0.46569165642961063
0.2,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14182175471043806,0.38857142857142857,0.8062014321668347,0.16211633995011643,0.9558963085977951,0.4593592675492044
0.2,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.146519076370404,0.3914285714285714,0.8125219977307632,0.17004322514067635,0.9639071199140419,0.4611548334169838
0.2,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09453540330984295,0.3142857142857143,0.793723514928929,0.13107137279400274,0.9601765850660942,0.46286013670910825
0.2,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13135829069036714,0.3142857142857143,0.7819083987470463,0.1350162479194737,0.9698223932448258,0.4595049993974314
