sigma,pi_reward,base_opp,exit_threshold,seed,run_dir,final_fund_prevalence,final_exit_rate,old_max_punish,new_max_punish,enforcer_punish_share,top5_punishment_share,top10_punishment_share,old_regime_legacy,new_regime_legacy,old_regime_hier,new_regime_hier,reclassified_legacy,reclassified_hier,reclassified
0.75,0.05,3.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_3.00/exit_threshold_-1.00/seed_02,0.0913043478260869,0.3428571428571428,0.0971428571428571,0.10149253731343279,0.578718687314252,0.7374948325754443,0.9185613890037205,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.05,3.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_3.00/exit_threshold_-1.00/seed_03,0.09375,0.36,0.1114285714285714,0.12225705329153602,0.6505398790640349,0.7361058601134215,0.9334593572778828,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.05,3.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_3.00/exit_threshold_-1.00/seed_04,0.0909090909090909,0.4028571428571428,0.1171428571428571,0.1242424242424242,0.9309284165228008,0.821939173381856,0.9594489212373278,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.05,3.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_3.00/exit_threshold_-1.00/seed_05,0.1095238095238095,0.4,0.1,0.10542168674698796,0.766508445999716,0.7756692646560488,0.9484920365977635,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.05,3.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_3.00/exit_threshold_1.50/seed_01,0.0886075949367088,0.7742857142857142,0.0342857142857142,0.08139534883720932,0.6464749546178107,0.8653846153846154,0.9395604395604396,QUIET,QUIET,QUIET,QUIET,False,False,False
0.75,0.05,3.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_3.00/exit_threshold_1.50/seed_02,0.1076923076923077,0.8142857142857143,0.0514285714285714,0.11956521739130423,0.7986954375079365,0.9262589928057554,0.9622302158273381,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.05,3.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_3.00/exit_threshold_1.50/seed_03,0.0845070422535211,0.7971428571428572,0.04,0.1235955056179774,0.6528214027620797,0.91,0.9675,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.05,3.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_3.00/exit_threshold_1.50/seed_04,0.1034482758620689,0.8342857142857143,0.0428571428571428,0.1410256410256409,0.7782996041746032,0.9395973154362416,0.9821029082774049,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.05,3.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_3.00/exit_threshold_1.50/seed_05,0.1014492753623188,0.8028571428571428,0.0342857142857142,0.1176470588235291,0.7278568002853707,0.8934169278996865,0.9623824451410659,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.05,5.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_5.00/exit_threshold_-1.00/seed_01,0.0901639344262295,0.3028571428571429,0.1,0.11254019292604503,0.4763608758102443,0.7200913242009133,0.9077625570776255,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.05,5.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_5.00/exit_threshold_-1.00/seed_02,0.0862068965517241,0.3371428571428571,0.1142857142857142,0.11799410029498515,0.5440244229313869,0.741852487135506,0.9176672384219554,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.05,5.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_5.00/exit_threshold_-1.00/seed_03,0.1013824884792626,0.38,0.1142857142857142,0.12012012012012002,0.5628040659585873,0.74,0.9372549019607843,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.05,5.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_5.00/exit_threshold_-1.00/seed_04,0.1023255813953488,0.3857142857142857,0.1,0.10028653295128939,0.9142007355420203,0.8304252998909487,0.9569247546346783,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.05,5.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_5.00/exit_threshold_-1.00/seed_05,0.107981220657277,0.3914285714285714,0.1028571428571428,0.11538461538461532,0.6949179625582252,0.7518109035455586,0.9340449866565002,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.05,5.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_5.00/exit_threshold_1.50/seed_01,0.0983606557377049,0.8257142857142857,0.0342857142857142,0.08974358974358974,0.7592148319705562,0.9130434782608695,0.9739130434782609,QUIET,QUIET,QUIET,QUIET,False,False,False
0.75,0.05,5.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_5.00/exit_threshold_1.50/seed_02,0.087719298245614,0.8371428571428572,0.0514285714285714,0.10256410256410231,0.788229700593336,0.9107142857142857,0.9732142857142857,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.05,5.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_5.00/exit_threshold_1.50/seed_03,0.119047619047619,0.88,0.04,0.1739130434782604,0.7854941943066932,0.949290060851927,0.9898580121703854,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.05,5.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_5.00/exit_threshold_1.50/seed_04,0.0714285714285714,0.84,0.0428571428571428,0.14666666666666653,0.7491116094562686,0.9296116504854369,0.9830097087378641,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.05,5.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.05/base_opp_5.00/exit_threshold_1.50/seed_05,0.0892857142857142,0.84,0.0342857142857142,0.10769230769230768,0.7324706366964421,0.8888888888888888,0.9666666666666667,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,0.3,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_0.30/exit_threshold_-1.00/seed_01,0.1191489361702127,0.3285714285714285,0.1485714285714285,0.16099071207430332,0.9367922687020337,0.8040988547317661,0.9714285714285714,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,0.3,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_0.30/exit_threshold_-1.00/seed_02,0.1146788990825688,0.3771428571428571,0.1457142857142857,0.15873015873015867,0.9582698200275803,0.8300719748088169,0.9737966711650922,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,0.3,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_0.30/exit_threshold_-1.00/seed_03,0.1383928571428571,0.36,0.1628571428571428,0.17924528301886788,0.9483670620364651,0.7998610145934677,0.9754459115126245,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,0.3,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_0.30/exit_threshold_-1.00/seed_04,0.1400966183574879,0.4085714285714286,0.1485714285714285,0.15806451612903227,0.963999762474435,0.8279094827586206,0.9800646551724138,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,0.3,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_0.30/exit_threshold_-1.00/seed_05,0.1333333333333333,0.4428571428571428,0.1542857142857142,0.16666666666666669,0.9687934876571546,0.816746126340882,0.9810290027810886,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,0.3,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_0.30/exit_threshold_1.50/seed_01,0.1288659793814432,0.4457142857142857,0.12,0.15217391304347824,0.948847195129844,0.8986420271594568,0.9771804563908721,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,0.3,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_0.30/exit_threshold_1.50/seed_02,0.1216931216931216,0.46,0.1028571428571428,0.13740458015267165,0.9431842609249724,0.9377199155524278,0.9663969035890219,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,0.3,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_0.30/exit_threshold_1.50/seed_03,0.1329479768786127,0.5057142857142857,0.1371428571428571,0.1739130434782608,0.9625119488609424,0.8943538606656785,0.9816736288909851,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,0.3,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_0.30/exit_threshold_1.50/seed_04,0.1348314606741573,0.4914285714285714,0.1171428571428571,0.15510204081632645,0.9668519465430574,0.9307533005436189,0.9801967382863059,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,0.3,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_0.30/exit_threshold_1.50/seed_05,0.1382978723404255,0.4628571428571428,0.12,0.15384615384615383,0.9537090700837468,0.8930940892641737,0.9776839565741857,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,1.5,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_1.50/exit_threshold_-1.00/seed_01,0.1101694915254237,0.3257142857142857,0.1142857142857142,0.12738853503184702,0.8082190669969859,0.764892578125,0.947509765625,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,1.5,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_1.50/exit_threshold_-1.00/seed_02,0.1159420289855072,0.4085714285714286,0.1257142857142857,0.13175675675675672,0.943408136164675,0.8304664240820377,0.9657624875951042,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,1.5,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_1.50/exit_threshold_-1.00/seed_03,0.1355140186915887,0.3885714285714285,0.1457142857142857,0.16346153846153846,0.9267943146310953,0.7978252114377768,0.9607329842931938,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,1.5,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_1.50/exit_threshold_-1.00/seed_04,0.1287128712871287,0.4228571428571429,0.1371428571428571,0.15094339622641503,0.9419547642330302,0.8283396788611157,0.9647409369309717,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,1.5,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_1.50/exit_threshold_-1.00/seed_05,0.1344086021505376,0.4685714285714286,0.1314285714285714,0.14332247557003253,0.9418118034660213,0.8449426664384734,0.9727879513948314,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,1.5,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_1.50/exit_threshold_1.50/seed_01,0.1020408163265306,0.72,0.0371428571428571,0.10483870967741923,0.9191242917864161,0.9473222124670764,0.974539069359087,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,1.5,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_1.50/exit_threshold_1.50/seed_02,0.1111111111111111,0.7171428571428572,0.0514285714285714,0.09271523178807949,0.9013379314362912,0.9286321155480034,0.9626168224299065,QUIET,QUIET,QUIET,QUIET,False,False,False
0.75,0.25,1.5,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_1.50/exit_threshold_1.50/seed_03,0.1428571428571428,0.74,0.0514285714285714,0.1499999999999999,0.955469280308651,0.9749854566608493,0.9883653286794648,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,1.5,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_1.50/exit_threshold_1.50/seed_04,0.1232876712328767,0.7914285714285715,0.0485714285714285,0.13821138211382095,0.9524402585538939,0.980428134556575,0.9914373088685016,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,1.5,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_1.50/exit_threshold_1.50/seed_05,0.1238095238095238,0.7,0.0542857142857142,0.13286713286713264,0.8951367761859528,0.9421052631578948,0.9721804511278196,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,3.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_3.00/exit_threshold_-1.00/seed_01,0.1016949152542373,0.3257142857142857,0.1114285714285714,0.11987381703470022,0.8882918256310836,0.8198569856985699,0.9447194719471947,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,3.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_3.00/exit_threshold_-1.00/seed_02,0.119047619047619,0.4,0.1228571428571428,0.13437499999999994,0.9192885869720744,0.8266993263931415,0.948765054092672,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,3.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_3.00/exit_threshold_-1.00/seed_03,0.1450777202072538,0.4485714285714285,0.14,0.15457413249211358,0.9330364977569557,0.8157543391188251,0.9610591900311527,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,3.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_3.00/exit_threshold_-1.00/seed_04,0.1204188481675392,0.4542857142857143,0.1257142857142857,0.1428571428571428,0.9530340387735273,0.85937794533459,0.9707822808671065,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,3.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_3.00/exit_threshold_-1.00/seed_05,0.1194029850746268,0.4257142857142857,0.1371428571428571,0.14999999999999994,0.9164887022905744,0.8034872761545712,0.9613572101790764,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,3.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_3.00/exit_threshold_1.50/seed_01,0.1269841269841269,0.82,0.0342857142857142,0.10309278350515438,0.9430566290566281,0.956989247311828,0.9865591397849462,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,3.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_3.00/exit_threshold_1.50/seed_02,0.1216216216216216,0.7885714285714286,0.0514285714285714,0.1011235955056179,0.91902889082535,0.9498714652956298,0.9820051413881749,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,3.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_3.00/exit_threshold_1.50/seed_03,0.135593220338983,0.8314285714285714,0.04,0.12345679012345649,0.5403072115199764,0.8992805755395683,0.9748201438848921,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,3.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_3.00/exit_threshold_1.50/seed_04,0.12,0.8571428571428571,0.0428571428571428,0.18749999999999978,0.9874947178216399,0.9897304236200257,1.0,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,3.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_3.00/exit_threshold_1.50/seed_05,0.1126760563380281,0.7971428571428572,0.0514285714285714,0.15517241379310337,0.8430707517980235,0.9459962756052142,0.9832402234636871,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,5.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_5.00/exit_threshold_-1.00/seed_01,0.0987654320987654,0.3057142857142857,0.1257142857142857,0.13622291021671823,0.8735127959511522,0.8320428826682549,0.9419297200714711,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,5.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_5.00/exit_threshold_-1.00/seed_02,0.1111111111111111,0.3828571428571428,0.1114285714285714,0.12225705329153602,0.913305158049634,0.8369736545823013,0.9538392253996848,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,5.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_5.00/exit_threshold_-1.00/seed_03,0.1407766990291262,0.4114285714285714,0.1285714285714285,0.14478114478114473,0.9234931738103831,0.8162100456621004,0.9538812785388128,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,5.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_5.00/exit_threshold_-1.00/seed_04,0.1297297297297297,0.4714285714285714,0.1428571428571428,0.15015015015015007,0.9400088346181406,0.8513302034428795,0.9643974960876369,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,5.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_5.00/exit_threshold_-1.00/seed_05,0.1288659793814432,0.4457142857142857,0.1114285714285714,0.12671232876712327,0.9205294293061245,0.8135593220338984,0.9577371780761611,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.25,5.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_5.00/exit_threshold_1.50/seed_01,0.0983606557377049,0.8257142857142857,0.0342857142857142,0.10000000000000002,0.7023219215037386,0.9171428571428571,0.9685714285714285,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,5.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_5.00/exit_threshold_1.50/seed_02,0.1071428571428571,0.84,0.0514285714285714,0.14814814814814778,0.9303595059130764,0.9540740740740741,0.9881481481481481,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,5.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_5.00/exit_threshold_1.50/seed_03,0.1224489795918367,0.86,0.04,0.13333333333333305,0.7584324019324009,0.9379562043795621,1.0,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,5.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_5.00/exit_threshold_1.50/seed_04,0.1372549019607843,0.8542857142857143,0.0428571428571428,0.1587301587301583,0.9146658996175115,0.9665271966527197,1.0,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.25,5.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.25/base_opp_5.00/exit_threshold_1.50/seed_05,0.1111111111111111,0.7942857142857143,0.04,0.10227272727272721,0.8608585868585859,0.9266802443991853,0.9694501018329938,QUIET,MIXED,QUIET,MIXED,True,True,True
0.75,0.5,0.3,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_0.30/exit_threshold_-1.00/seed_01,0.1212121212121212,0.34,0.1428571428571428,0.15076923076923077,0.9617662300511868,0.8210354223433243,0.9758038147138964,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,0.3,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_0.30/exit_threshold_-1.00/seed_02,0.1220657276995305,0.3914285714285714,0.1514285714285714,0.15805471124620055,0.9643351913107719,0.8257592551540678,0.9752826424296165,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,0.3,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_0.30/exit_threshold_-1.00/seed_03,0.1415525114155251,0.3742857142857143,0.1628571428571428,0.17592592592592585,0.9616365396177134,0.7935072940209574,0.9777070063694268,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,0.3,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_0.30/exit_threshold_-1.00/seed_04,0.1502347417840375,0.3914285714285714,0.1514285714285714,0.17041800643086816,0.9689781738005141,0.8283022160181469,0.9782760425754667,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,0.3,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_0.30/exit_threshold_-1.00/seed_05,0.136986301369863,0.3742857142857143,0.1542857142857142,0.16721311475409836,0.965464296334879,0.8024020887728459,0.978798955613577,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,0.3,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_0.30/exit_threshold_1.50/seed_01,0.123076923076923,0.4428571428571428,0.1085714285714285,0.14785992217898822,0.9587284524279477,0.9249240960529947,0.9755727297819486,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,0.3,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_0.30/exit_threshold_1.50/seed_02,0.123076923076923,0.4428571428571428,0.1,0.13043478260869554,0.9570552887114432,0.9143869596031183,0.973210489014883,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,0.3,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_0.30/exit_threshold_1.50/seed_03,0.1413612565445026,0.4542857142857143,0.1257142857142857,0.16296296296296292,0.966309103225985,0.9422240919927078,0.9824709016968167,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,0.3,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_0.30/exit_threshold_1.50/seed_04,0.1419753086419753,0.5371428571428571,0.1171428571428571,0.1620553359683794,0.9736521626995844,0.9751809720785936,0.984617373319545,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,0.3,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_0.30/exit_threshold_1.50/seed_05,0.1272727272727272,0.5285714285714286,0.12,0.15217391304347824,0.9666813348610932,0.9382256623995237,0.9807978565049121,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,1.5,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_1.50/exit_threshold_-1.00/seed_01,0.1397379912663755,0.3457142857142857,0.1342857142857142,0.14114114114114104,0.9570713675869842,0.8376623376623377,0.9700734048560136,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,1.5,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_1.50/exit_threshold_-1.00/seed_02,0.1310679611650485,0.4114285714285714,0.1314285714285714,0.14374999999999996,0.9553866229572278,0.8522099447513812,0.9676181706568447,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,1.5,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_1.50/exit_threshold_-1.00/seed_03,0.1512195121951219,0.4142857142857143,0.1371428571428571,0.14769230769230762,0.9406340091000974,0.8027476255088195,0.9665875169606513,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,1.5,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_1.50/exit_threshold_-1.00/seed_04,0.1414634146341463,0.4142857142857143,0.1342857142857142,0.14029850746268646,0.9686124350783085,0.8576259722691918,0.9786946229286438,MIXED,MIXED,MIXED,MIXED,False,False,False
0.75,0.5,1.5,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.75/pi_0.50/base_opp_1.50/exit_threshold_-1.00/seed_05,0.1489361702127659,0.4628571428571428,0.1314285714285714,0.14197530864197525,0.9623728599671686,0.8686082405046303,0.9746342772782177,MIXED,MIXED,MIXED,MIXED,False,False,False
