eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,final_current_delta,regime,run_dir
0.0,0.1,0.25,0.25,0.0,0.0,16,0.0879629629629629,0.3828571428571428,0.1313131313131313,0.8488871534556813,0.9541194845763373,0.7625036487702999,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_16
0.0,0.1,0.25,0.25,0.0,0.0,17,0.0892857142857142,0.36,0.1150159744408945,0.8039092055485498,0.9426229508196722,0.7374720957589692,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_17
0.0,0.1,0.25,0.25,0.0,0.0,18,0.106145251396648,0.4885714285714285,0.1234567901234567,0.8729299885227086,0.9680275454992622,0.8903849650883522,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_18
0.0,0.1,0.25,0.25,0.0,0.0,19,0.1105527638190954,0.4314285714285714,0.12,0.781726832899144,0.957945664309639,0.8565856763377683,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_19
0.0,0.1,0.25,0.25,0.0,0.0,20,0.087378640776699,0.4114285714285714,0.132183908045977,0.8503551310311046,0.9493019838354151,0.7162056487393537,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_20
0.0,0.1,0.25,0.25,0.0,0.0,21,0.0815450643776824,0.3342857142857143,0.1228070175438596,0.8054953000723066,0.9416726922149916,0.7144164053781555,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_21
0.0,0.1,0.25,0.25,0.0,0.0,22,0.0932642487046632,0.4485714285714285,0.1209964412811387,0.8260675162083613,0.9530516431924883,0.8551776864136492,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_22
0.0,0.1,0.25,0.25,0.0,0.0,23,0.1160220994475138,0.4828571428571429,0.1305970149253731,0.831981460023175,0.9657341499751697,0.9231666948933392,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_23
0.0,0.1,0.25,0.25,0.0,0.0,24,0.0904522613065326,0.4314285714285714,0.1342756183745583,0.8435296359824662,0.9588336192109777,0.8316640089400411,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_24
0.0,0.1,0.25,0.25,0.0,0.0,25,0.0913043478260869,0.3428571428571428,0.1230283911671924,0.7878208629164392,0.9287274713271436,0.6227340027714389,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_25
0.0,0.1,0.25,0.25,0.0,0.0,26,0.0865384615384615,0.4057142857142857,0.1261538461538461,0.862109375,0.9619140625,0.7879061604943366,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_26
0.0,0.1,0.25,0.25,0.0,0.0,27,0.1052631578947368,0.4571428571428571,0.1298701298701298,0.8521671826625387,0.9628482972136223,0.8536923537952416,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_27
0.0,0.1,0.25,0.25,0.0,0.0,28,0.091324200913242,0.3742857142857143,0.1382636655948553,0.8287862513426423,0.9484425349087003,0.7611237398814881,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_28
0.0,0.1,0.25,0.25,0.0,0.0,29,0.090497737556561,0.3685714285714285,0.1404682274247491,0.8526600541027953,0.9574391343552751,0.7789150836315036,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_29
0.0,0.1,0.25,0.25,0.0,0.0,30,0.0945945945945946,0.3657142857142857,0.1235632183908046,0.8261471518987342,0.9489715189873418,0.7100161510619917,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_30
0.0,0.1,0.25,0.5,0.0,0.0,1,0.1304347826086956,0.4085714285714286,0.1677018633540372,0.7715063520871144,0.9555353901996371,0.6434449549168159,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_01
0.0,0.1,0.25,0.5,0.0,0.0,2,0.1090047393364928,0.3971428571428571,0.1785714285714285,0.767427974324526,0.9602925809822361,0.6749279197552078,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_02
0.0,0.1,0.25,0.5,0.0,0.0,3,0.125,0.4514285714285714,0.184375,0.809836617820448,0.9644601650665319,0.8237381570303302,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_03
0.0,0.1,0.25,0.5,0.0,0.0,4,0.1428571428571428,0.46,0.1802721088435374,0.8282758620689655,0.9632758620689655,0.8138311595260429,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_04
