alpha,delta,sigma,pi_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,regime,run_dir
0.0,0.6,0.75,0.5,4,0.1594827586206896,0.3371428571428571,0.1685714285714285,0.7980950069768853,0.984650852393375,0.975545161825596,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.50/seed_04
0.0,0.6,0.75,0.5,5,0.1391304347826087,0.3428571428571428,0.1828571428571428,0.7842255575135201,0.9838974296651881,0.9752108530106157,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.50/seed_05
0.0,0.6,0.75,0.5,6,0.1462264150943396,0.3942857142857143,0.1657142857142857,0.7959676862528482,0.9834978940827177,0.973782676205304,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.50/seed_06
0.0,0.6,0.75,0.5,7,0.1300813008130081,0.2971428571428571,0.1628571428571428,0.795760510155881,0.9838214454416627,0.9769614992500638,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.50/seed_07
0.0,0.6,0.75,0.5,8,0.1327800829875518,0.3114285714285714,0.1628571428571428,0.7974195104304835,0.9838417942843362,0.9759362152480775,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.50/seed_08
0.0,0.6,0.75,0.5,9,0.1659574468085106,0.3285714285714285,0.1685714285714285,0.767584287039901,0.9786575935663471,0.970599891510126,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.50/seed_09
0.0,0.6,0.75,0.5,10,0.141025641025641,0.3314285714285714,0.1628571428571428,0.804903984487396,0.9809845499468318,0.9725868312009478,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.50/seed_10
0.0,0.6,0.95,0.25,1,0.1245136186770428,0.2657142857142857,0.1428571428571428,0.7675572248600383,0.9834880589610941,0.9764588647713027,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.25/seed_01
0.0,0.6,0.95,0.25,2,0.1102941176470588,0.2228571428571428,0.1485714285714285,0.7530508706979295,0.9827231591937474,0.9757266468519703,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.25/seed_02
0.0,0.6,0.95,0.25,3,0.15,0.3142857142857143,0.1485714285714285,0.7554308826407463,0.9848000521886621,0.9767672988934472,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.25/seed_03
0.0,0.6,0.95,0.25,4,0.1240875912408759,0.2171428571428571,0.1314285714285714,0.746043656207367,0.9843110504774898,0.9784555344149996,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.25/seed_04
0.0,0.6,0.95,0.25,5,0.1164658634538152,0.2885714285714286,0.1514285714285714,0.7685108725571154,0.984654555463804,0.9798301518090616,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.25/seed_05
0.0,0.6,0.95,0.25,6,0.125,0.2685714285714285,0.1514285714285714,0.7352303523035231,0.9834010840108401,0.9760079333567756,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.25/seed_06
0.0,0.6,0.95,0.25,7,0.1226765799256505,0.2314285714285714,0.1342857142857142,0.7419722321110716,0.9829832680669277,0.976293038536754,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.25/seed_07
0.0,0.6,0.95,0.25,8,0.1240310077519379,0.2628571428571428,0.14,0.7691184649610678,0.9815072302558399,0.9739127560493046,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.25/seed_08
0.0,0.6,0.95,0.25,9,0.1439688715953307,0.2657142857142857,0.14,0.7560478390867084,0.9818564827398749,0.9719181274589775,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.25/seed_09
0.0,0.6,0.95,0.25,10,0.1269230769230769,0.2571428571428571,0.1514285714285714,0.7562423250102334,0.9836266884977487,0.9760469715884779,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.25/seed_10
0.0,0.6,0.95,0.5,1,0.1153846153846153,0.2571428571428571,0.14,0.7618525021949079,0.9856599356160375,0.9790677189349004,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.50/seed_01
0.0,0.6,0.95,0.5,2,0.1296296296296296,0.2285714285714285,0.1457142857142857,0.727552111170497,0.9803580972741849,0.972880113971489,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.50/seed_02
0.0,0.6,0.95,0.5,3,0.1388888888888889,0.28,0.1342857142857142,0.7606679035250464,0.9842300556586271,0.9778006008215863,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.50/seed_03
0.0,0.6,0.95,0.5,4,0.1222222222222222,0.2285714285714285,0.1314285714285714,0.7274413296240816,0.9835223625080248,0.9764203962062008,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.50/seed_04
0.0,0.6,0.95,0.5,5,0.125,0.2685714285714285,0.14,0.7589166507724585,0.9838514845190413,0.9781215170372719,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.50/seed_05
0.0,0.6,0.95,0.5,6,0.1383399209486166,0.2771428571428571,0.1342857142857142,0.7478609625668449,0.9849598930481284,0.9778402631315826,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.50/seed_06
0.0,0.6,0.95,0.5,7,0.1213235294117647,0.2228571428571428,0.1285714285714285,0.7543449685993866,0.9809405579085732,0.9736398599428031,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.50/seed_07
0.0,0.6,0.95,0.5,8,0.1235955056179775,0.2371428571428571,0.1314285714285714,0.7698972004913687,0.9805392125169716,0.9734591436213565,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.50/seed_08
0.0,0.6,0.95,0.5,9,0.1423220973782771,0.2371428571428571,0.1457142857142857,0.7522380980613032,0.9819766407778502,0.9740864460415336,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.50/seed_09
0.0,0.6,0.95,0.5,10,0.125,0.2457142857142857,0.1428571428571428,0.7614527445315724,0.9826661163846472,0.9761617145639963,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.95/pi_0.50/seed_10
0.0,0.7,0.75,0.25,1,0.1304347826086956,0.2771428571428571,0.1742857142857143,0.7694162507710425,0.9853642124151853,0.9772545162136748,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.25/seed_01
0.0,0.7,0.75,0.25,2,0.1264822134387351,0.2771428571428571,0.1657142857142857,0.7626039080211594,0.9852099751700313,0.9787995167774237,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.25/seed_02
0.0,0.7,0.75,0.25,3,0.1386554621848739,0.32,0.1742857142857143,0.787273827201232,0.9837760545564538,0.9767548873420832,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.25/seed_03
0.0,0.7,0.75,0.25,4,0.148,0.2857142857142857,0.1714285714285714,0.7870468518125927,0.9845770616917532,0.9768565865743493,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.25/seed_04
0.0,0.7,0.75,0.25,5,0.1440329218106996,0.3057142857142857,0.1742857142857143,0.7951721104146047,0.9819091608929946,0.9752649449252263,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.25/seed_05
0.0,0.7,0.75,0.25,6,0.1452282157676348,0.3114285714285714,0.1685714285714285,0.7851157919236588,0.9851041545443966,0.9775552793230002,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.25/seed_06
0.0,0.7,0.75,0.25,7,0.155893536121673,0.2485714285714285,0.1714285714285714,0.7612426678253313,0.9827829676298067,0.9764051530916481,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.25/seed_07
0.0,0.7,0.75,0.25,8,0.1404255319148936,0.3285714285714285,0.1714285714285714,0.8107983120411585,0.9838719001098329,0.9772301386711506,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.25/seed_08
0.0,0.7,0.75,0.25,9,0.1458333333333333,0.3142857142857143,0.1657142857142857,0.7953304059119631,0.984631037806576,0.9786981703876326,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.25/seed_09
0.0,0.7,0.75,0.25,10,0.1343873517786561,0.2771428571428571,0.1657142857142857,0.769387986828659,0.9855796525491086,0.9803154085475124,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.25/seed_10
0.0,0.7,0.75,0.5,1,0.125,0.2685714285714285,0.1485714285714285,0.8019679435608639,0.9831672752026734,0.974992959937924,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.50/seed_01
0.0,0.7,0.75,0.5,2,0.125,0.2914285714285714,0.1685714285714285,0.7790697674418605,0.9838597709128775,0.9782787350588292,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.50/seed_02
0.0,0.7,0.75,0.5,3,0.1398305084745762,0.3257142857142857,0.1714285714285714,0.8146029983342588,0.9854525263742365,0.9780518257714088,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.50/seed_03
0.0,0.7,0.75,0.5,4,0.1368821292775665,0.2485714285714285,0.1628571428571428,0.762100601075609,0.9834967837182327,0.9767328862952374,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.50/seed_04
0.0,0.7,0.75,0.5,5,0.1632653061224489,0.3,0.1742857142857143,0.7879643710623506,0.9822398435802737,0.9739959103192088,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.50/seed_05
0.0,0.7,0.75,0.5,6,0.1416309012875536,0.3342857142857143,0.1685714285714285,0.790694928263565,0.9855346283285116,0.9770026671611557,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.50/seed_06
0.0,0.7,0.75,0.5,7,0.1244979919678714,0.2885714285714286,0.1771428571428571,0.7883642974830976,0.9844327026873473,0.9773205365979458,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.50/seed_07
0.0,0.7,0.75,0.5,8,0.1244813278008298,0.3114285714285714,0.1742857142857143,0.7993597241888813,0.9849165794496091,0.9766096957198721,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.50/seed_08
0.0,0.7,0.75,0.5,9,0.1352459016393442,0.3028571428571429,0.1657142857142857,0.7720081583154181,0.9826360178600959,0.9758077591573979,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.50/seed_09
0.0,0.7,0.75,0.5,10,0.1382113821138211,0.2971428571428571,0.1657142857142857,0.7940315315315315,0.9843468468468468,0.978117875267145,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.75/pi_0.50/seed_10
0.0,0.7,0.95,0.25,1,0.1189591078066914,0.2314285714285714,0.14,0.756774739898379,0.9845148802322768,0.9796926362967787,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.25/seed_01
0.0,0.7,0.95,0.25,2,0.1219512195121951,0.18,0.1457142857142857,0.7356541920510589,0.9825935596170583,0.9764598545889577,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.25/seed_02
0.0,0.7,0.95,0.25,3,0.148854961832061,0.2514285714285714,0.1514285714285714,0.7251559013673551,0.9848389495966589,0.9776477662958539,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.25/seed_03
0.0,0.7,0.95,0.25,4,0.1258741258741259,0.1828571428571428,0.14,0.7372380774731082,0.9841447491139713,0.9773333873528274,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.25/seed_04
0.0,0.7,0.95,0.25,5,0.1240601503759398,0.24,0.1571428571428571,0.7445448788070701,0.9851459496804652,0.9792478106952229,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.25/seed_05
0.0,0.7,0.95,0.25,6,0.1217712177121771,0.2257142857142857,0.1514285714285714,0.7377009254749147,0.9872747199220653,0.9797488506790281,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.25/seed_06
0.0,0.7,0.95,0.25,7,0.1254355400696864,0.18,0.1371428571428571,0.7245406983817982,0.9843046599342986,0.9775284254275154,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.25/seed_07
0.0,0.7,0.95,0.25,8,0.1304347826086956,0.2114285714285714,0.14,0.7825622141711707,0.9836669240363485,0.9778135590780108,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.25/seed_08
0.0,0.7,0.95,0.25,9,0.1412213740458015,0.2514285714285714,0.1371428571428571,0.7641918691125433,0.9830193356470005,0.9760818612592329,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.25/seed_09
0.0,0.7,0.95,0.25,10,0.1236363636363636,0.2142857142857142,0.14,0.7409944190766109,0.9842719431760527,0.9769977744933297,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.25/seed_10
0.0,0.7,0.95,0.5,1,0.1254752851711026,0.2485714285714285,0.1428571428571428,0.7598420013166557,0.9857801184990125,0.9806808774025176,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.50/seed_01
0.0,0.7,0.95,0.5,2,0.1285714285714285,0.2,0.1457142857142857,0.7357679263565892,0.9833454457364341,0.9765663959233829,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.50/seed_02
0.0,0.7,0.95,0.5,3,0.1167883211678832,0.2171428571428571,0.1457142857142857,0.7395378247873075,0.9848240974936767,0.9786289137024404,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.50/seed_03
0.0,0.7,0.95,0.5,4,0.1258992805755395,0.2057142857142857,0.1428571428571428,0.7347260273972602,0.9847945205479453,0.9785076715652986,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.50/seed_04
0.0,0.7,0.95,0.5,5,0.1174242424242424,0.2457142857142857,0.14,0.7470108179920288,0.9856392737394825,0.9793508989017095,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.50/seed_05
0.0,0.7,0.95,0.5,6,0.1283018867924528,0.2428571428571428,0.1342857142857142,0.7336819556451613,0.9834929435483871,0.9764765760364746,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.50/seed_06
0.0,0.7,0.95,0.5,7,0.1232394366197183,0.1885714285714285,0.1428571428571428,0.7453244332190752,0.9851464309339106,0.9790952670162841,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.50/seed_07
0.0,0.7,0.95,0.5,8,0.1301115241635687,0.2314285714285714,0.14,0.7536712749615976,0.9831643625192013,0.9756669391391736,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.50/seed_08
0.0,0.7,0.95,0.5,9,0.1567164179104477,0.2342857142857143,0.1457142857142857,0.7286193727577827,0.9814257609073024,0.9715531382662451,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.50/seed_09
0.0,0.7,0.95,0.5,10,0.1343283582089552,0.2342857142857143,0.1371428571428571,0.7470194647201946,0.9841240875912409,0.9772527893110695,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.70/sigma_0.95/pi_0.50/seed_10
0.0,0.8,0.75,0.25,1,0.1245551601423487,0.1971428571428571,0.1685714285714285,0.754641477827928,0.9845982038993066,0.9788330604319443,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.25/seed_01
0.0,0.8,0.75,0.25,2,0.1159420289855072,0.2114285714285714,0.1771428571428571,0.7364828453386025,0.9846865457158254,0.9798793651165023,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.25/seed_02
0.0,0.8,0.75,0.25,3,0.136,0.2857142857142857,0.1742857142857143,0.7670055101653049,0.9841345240357211,0.9777956236473597,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.25/seed_03
0.0,0.8,0.75,0.25,4,0.1304347826086956,0.2114285714285714,0.1714285714285714,0.7383151149641914,0.9860535243120995,0.9798270806273219,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.25/seed_04
0.0,0.8,0.75,0.25,5,0.1269230769230769,0.2571428571428571,0.1771428571428571,0.7528571428571429,0.9856682027649769,0.9803464342484248,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.25/seed_05
0.0,0.8,0.75,0.25,6,0.1235955056179775,0.2371428571428571,0.1628571428571428,0.7597212402787598,0.9860620139379861,0.9784111542934691,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.25/seed_06
0.0,0.8,0.75,0.25,7,0.125,0.2228571428571428,0.1714285714285714,0.7382786175026476,0.9857032829498411,0.9804644389894858,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.25/seed_07
0.0,0.8,0.75,0.25,8,0.1196911196911196,0.26,0.1657142857142857,0.7637103894829785,0.9854311782595899,0.9793368737731997,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.25/seed_08
0.0,0.8,0.75,0.25,9,0.1467181467181467,0.26,0.1771428571428571,0.7630382196419933,0.983744557329463,0.9779278670552072,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.25/seed_09
0.0,0.8,0.75,0.25,10,0.1354581673306772,0.2828571428571428,0.18,0.7527498063516653,0.9865220759101472,0.9809809257596923,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.25/seed_10
0.0,0.8,0.75,0.5,1,0.1172161172161172,0.22,0.1685714285714285,0.7869034994697773,0.9840933191940615,0.9771905372857229,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.50/seed_01
0.0,0.8,0.75,0.5,2,0.125,0.2457142857142857,0.1742857142857143,0.7415614773258532,0.9848994857410005,0.980217071892511,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.50/seed_02
0.0,0.8,0.75,0.5,3,0.1462450592885375,0.2771428571428571,0.18,0.7506244992223218,0.9861431870669746,0.9802456982073273,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.50/seed_03
0.0,0.8,0.75,0.5,4,0.1305970149253731,0.2342857142857143,0.1657142857142857,0.7372750145151926,0.9862105670601896,0.9788123593374325,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.50/seed_04
0.0,0.8,0.75,0.5,5,0.1400778210116731,0.2657142857142857,0.1742857142857143,0.7725071647395988,0.981470501037652,0.9739644818256942,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.50/seed_05
0.0,0.8,0.75,0.5,6,0.1320754716981132,0.2428571428571428,0.1657142857142857,0.7635528181062717,0.9846996138241189,0.9773068890779689,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.50/seed_06
0.0,0.8,0.75,0.5,7,0.1054545454545454,0.2142857142857142,0.1657142857142857,0.7441175116268361,0.9858636091541189,0.9811399909145878,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.50/seed_07
0.0,0.8,0.75,0.5,8,0.120754716981132,0.2428571428571428,0.1714285714285714,0.767283536293029,0.9859526320836131,0.9800100494318458,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.50/seed_08
0.0,0.8,0.75,0.5,9,0.1412213740458015,0.2514285714285714,0.1742857142857143,0.7713994565217391,0.983501552795031,0.9784234653998204,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.50/seed_09
0.0,0.8,0.75,0.5,10,0.1351351351351351,0.26,0.1714285714285714,0.7629539951573849,0.9839709443099274,0.9784727208809008,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.75/pi_0.50/seed_10
0.0,0.8,0.95,0.25,1,0.1166077738515901,0.1914285714285714,0.1514285714285714,0.756842220041435,0.9870243157779959,0.9817048553708724,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.95/pi_0.25/seed_01
0.0,0.8,0.95,0.25,2,0.1103678929765886,0.1457142857142857,0.1485714285714285,0.7191830780452224,0.9847869125768469,0.9793124569904748,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.95/pi_0.25/seed_02
0.0,0.8,0.95,0.25,3,0.1276595744680851,0.1942857142857142,0.1571428571428571,0.7177768612084966,0.9856671478655393,0.9778739339077755,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.95/pi_0.25/seed_03
0.0,0.8,0.95,0.25,4,0.1071428571428571,0.12,0.1628571428571428,0.7300475903943986,0.9844647448170232,0.9790741061654776,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.95/pi_0.25/seed_04
0.0,0.8,0.95,0.25,5,0.1162790697674418,0.14,0.1628571428571428,0.7189656848449499,0.9844949936813454,0.9792047448149525,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.95/pi_0.25/seed_05
0.0,0.8,0.95,0.25,6,0.119298245614035,0.1857142857142857,0.1571428571428571,0.7240098333788583,0.9856869707730128,0.9794786935601694,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.95/pi_0.25/seed_06
0.0,0.8,0.95,0.25,7,0.1204013377926421,0.1457142857142857,0.1371428571428571,0.7393942768065916,0.9851352856029395,0.979184095989481,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.80/sigma_0.95/pi_0.25/seed_07
