arm,sigma,pi,seed,top5_active,gini_active,gini_null,top5_all,gini_all,total_punish,n_active,exit_rate
add_budget_patronage,0.75,0.5,30,0.09067096057241997,0.22471700909565903,0.02260588810760606,0.1795443498108502,0.6496066952680856,88187.0,143,0.5885714285714285
add_budget_patronage,0.95,0.25,23,0.08884956129596264,0.24414643845693368,0.02204838472005209,0.1787081721373589,0.6488922061865068,93799.0,146,0.5828571428571429
add_budget_patronage,0.95,0.25,27,0.0945348425893173,0.2486008558268738,0.024068738179924137,0.20700098700666567,0.6851799114204976,67848.0,127,0.6371428571428571
add_budget_patronage,0.95,0.25,29,0.09963486129093263,0.2544549483322294,0.023492181275481194,0.21707208153829988,0.6968074423212597,68741.0,121,0.6542857142857142
add_budget_patronage,0.95,0.25,19,0.08829325975561687,0.29688597881784373,0.02338006203835402,0.20020029133284778,0.6837453178649464,81184.0,138,0.6057142857142858
add_budget_patronage,0.95,0.25,13,0.08457838603991914,0.2571034978110491,0.0224016373052463,0.19375202330851407,0.6757248608734526,86074.0,136,0.6114285714285714
add_budget_patronage,0.95,0.5,1,0.08237311046272028,0.19191169192318466,0.023708212050271765,0.12993841315599816,0.5033869488305052,121326.0,213,0.3914285714285714
add_budget_patronage,0.95,0.25,24,0.09767909486115635,0.26835235834263377,0.024192162967319665,0.21968026460859977,0.6911636628190416,70619.0,129,0.6314285714285715
add_budget_patronage,0.95,0.25,30,0.0921313254646588,0.2546050657161768,0.02377499044165704,0.19972618480081167,0.6681217639426594,73710.0,132,0.6228571428571429
add_budget_patronage,0.95,0.25,22,0.08616220840987443,0.24050651430818654,0.02277301251128727,0.19194617024691074,0.6758511526759309,79478.0,129,0.6314285714285715
add_budget_patronage,0.95,0.5,2,0.0791014257303717,0.14928696058665875,0.02482661349064912,0.12252701124251715,0.4764116242204284,107103.0,209,0.4028571428571428
add_budget_patronage,0.95,0.25,26,0.08817977757371696,0.2803346292717617,0.022959220579075817,0.19937266511595123,0.6858534473209881,78408.0,134,0.6142857142857143
add_budget_patronage,0.95,0.5,8,0.08228540871149138,0.17414631085660737,0.02398312241771101,0.12995332662212866,0.48698878864340567,119681.0,216,0.3828571428571428
add_budget_patronage,0.95,0.25,28,0.09454272363150867,0.24808256887319288,0.023172473692521945,0.20439749569728866,0.6852645944761382,71904.0,124,0.6457142857142857
add_budget_patronage,0.95,0.25,21,0.09181600873253838,0.25097549094758,0.023308810902250454,0.20647732684932193,0.6834217961618758,72373.0,126,0.64
add_budget_patronage,0.95,0.5,9,0.08259105925647138,0.1751820869519934,0.02375269155720938,0.12969481137935318,0.4934022940908527,119565.0,212,0.3942857142857143
add_budget_patronage,0.95,0.5,10,0.08396478283033376,0.19151181290909466,0.02384346717717495,0.13187002071211873,0.5107703017437714,115739.0,210,0.4
add_budget_patronage,0.95,0.5,14,0.07954441686520948,0.18537826910486505,0.023374239052691908,0.12613771270280966,0.5084635460832533,120461.0,209,0.4028571428571428
add_budget_patronage,0.95,0.5,12,0.08661622962727192,0.195057128249285,0.023836654309830334,0.12472210769690943,0.4732640869021923,122529.0,226,0.3542857142857142
add_budget_patronage,0.95,0.5,6,0.08256187589320663,0.15732661506950693,0.024383257303444886,0.1284529390551749,0.49473370769151515,109857.0,207,0.4085714285714286
add_budget_patronage,0.95,0.5,5,0.0815228722738835,0.1740315054714266,0.02364270468014592,0.12809001817291654,0.49115508859445,119905.0,214,0.3885714285714285
add_budget_patronage,0.95,0.5,3,0.08441391763071013,0.18639935088955426,0.02437612800642368,0.13037382770661535,0.49589726237851006,112979.0,212,0.3942857142857143
add_budget_patronage,0.95,0.5,11,0.08420312680743529,0.19679371596965894,0.02503856536050015,0.12772882779620087,0.48303958761185617,112383.0,220,0.3714285714285714
add_budget_patronage,0.95,0.5,7,0.08392882633996424,0.2028844472291568,0.024209053426179735,0.13094449595972976,0.4914236038832012,119089.0,219,0.3742857142857143
add_budget_patronage,0.95,0.5,4,0.0851135533878789,0.19590293064296554,0.025016917328426168,0.13057130078406673,0.5009954374696016,106822.0,210,0.4
add_budget_patronage,0.95,0.5,13,0.08606014093351008,0.19773364679041402,0.024521414762298036,0.13291215923842492,0.49690390059961675,114664.0,217,0.38
add_budget_patronage,0.95,0.5,17,0.08654841944339421,0.20717808290205345,0.024040394838443783,0.12499187044745057,0.4786290787126505,121666.0,227,0.3514285714285714
add_budget_patronage,0.95,0.5,23,0.0857116253084408,0.1947562533273147,0.023430603940080383,0.12370475296001478,0.4647076497383661,128874.0,230,0.3428571428571428
floor_eps0.50,0.75,0.25,11,0.1158885837583366,0.34476621848140093,0.05142908092300015,0.19674961909598782,0.5927864760937387,12745.0,110,0.6857142857142857
add_budget_patronage,0.95,0.5,18,0.0910668425071146,0.20727629888311588,0.024600794234326196,0.12909344109631174,0.48861365824961644,115256.0,221,0.3685714285714285
add_budget_patronage,0.95,0.5,16,0.08779569987456495,0.20197782316551557,0.023935844031414362,0.1353638049907255,0.5213341766202859,113206.0,207,0.4085714285714286
add_budget_patronage,0.95,0.5,29,0.08362308305380149,0.19132283519736548,0.02475646293817762,0.12938209331651954,0.48621653756079986,114179.0,220,0.3714285714285714
add_budget_patronage,0.95,0.5,20,0.0884450784593438,0.20927758850160358,0.02410975698149649,0.1266838021800181,0.4820070310003196,124778.0,226,0.3542857142857142
floor_eps0.50,0.75,0.25,8,0.11571853560803837,0.34426242830993337,0.049385773229685,0.19932432432432431,0.6091658199552937,16471.0,127,0.6371428571428571
add_budget_patronage,0.95,0.5,30,0.0828826303466016,0.20354489928872724,0.023665212408041966,0.13013715475614654,0.5132912808176583,121292.0,212,0.3942857142857143
floor_eps0.50,0.75,0.25,7,0.10206545916746107,0.3356036027375679,0.048860726368717175,0.1948667057602959,0.6244453322851086,15735.0,119,0.6571428571428571
floor_eps0.50,0.75,0.25,1,0.09644732777262897,0.3288811656883946,0.048467202141900916,0.19623461259956554,0.6282460949622427,16185.0,120,0.6571428571428571
floor_eps0.50,0.75,0.25,9,0.11750972762645914,0.3543324594153358,0.04687030852660924,0.20270438943207822,0.6265979969687063,17990.0,127,0.6371428571428571
add_budget_patronage,0.95,0.5,26,0.08636895549431882,0.17253179574176236,0.024477805378753447,0.13336634403378303,0.5175704836290059,105964.0,201,0.4257142857142857
floor_eps0.50,0.75,0.25,4,0.11872384937238493,0.38262586044000535,0.048017332523507435,0.19633012756025914,0.6161374362629845,17208.0,124,0.6428571428571429
add_budget_patronage,0.95,0.5,24,0.0811954628718902,0.18015437819672775,0.024887724219496477,0.12571606199209556,0.48776352667271444,110819.0,214,0.3885714285714285
add_budget_patronage,0.95,0.5,19,0.08574814274645641,0.19118806874198732,0.02450469059149277,0.13445522529772938,0.5111078930744896,109705.0,209,0.4028571428571428
floor_eps0.50,0.75,0.25,2,0.09086601113612132,0.2861898843216825,0.04658808198080795,0.18187970560866254,0.6030703227911586,16882.0,118,0.6628571428571428
floor_eps0.50,0.75,0.25,5,0.12074303405572756,0.37364091451938847,0.04876186885453055,0.20613357564743298,0.6263404945803855,15827.0,122,0.6514285714285715
floor_eps0.50,0.75,0.25,13,0.11855345911949686,0.36839674193215793,0.04894834519022583,0.20211086554508143,0.6261423867729402,15900.0,122,0.6514285714285715
floor_eps0.50,0.75,0.25,12,0.11545541098064106,0.3312635005784134,0.04901874468934589,0.19799555575710853,0.6082858568124543,15755.0,124,0.6457142857142857
floor_eps0.50,0.75,0.25,6,0.11229592144105066,0.36288307628207167,0.04925984228793329,0.1869417269247129,0.5907341556784347,16599.0,131,0.6257142857142857
floor_eps0.50,0.75,0.25,18,0.11558362501902297,0.3811430875163864,0.05220573118994415,0.20196630601254878,0.6116528686470883,13142.0,114,0.6742857142857143
add_budget_patronage,0.95,0.5,25,0.0865918868548935,0.2031532596317576,0.023872144437173268,0.13479447794460667,0.5160113936204611,114826.0,210,0.3971428571428571
floor_eps0.50,0.75,0.25,10,0.11827367431659748,0.3311096409269433,0.052213994785663936,0.19206659130613504,0.5971901287490641,12767.0,112,0.68
floor_eps0.50,0.75,0.25,23,0.1016337386018237,0.3540389648767308,0.048576811043566384,0.19443835255932276,0.6062467652090003,15792.0,120,0.6571428571428571
add_budget_patronage,0.95,0.5,27,0.07980136092907768,0.1883970488016076,0.023385923001526913,0.12572570073038267,0.4870738319673959,127266.0,219,0.3742857142857143
floor_eps0.50,0.75,0.25,3,0.11387874360847333,0.3503693587829898,0.05130561819163466,0.1973437206682936,0.5885990506583711,13690.0,115,0.6685714285714286
floor_eps0.50,0.75,0.25,17,0.10647266793581724,0.3146684895393081,0.04786326985130356,0.19980133390095076,0.6179111678728537,14708.0,111,0.6828571428571428
add_budget_patronage,0.95,0.5,21,0.08363142367949326,0.17770207447707181,0.023747725443022144,0.12165807409299133,0.47305107431873167,124403.0,222,0.3657142857142857
floor_eps0.50,0.75,0.25,19,0.12006922480157546,0.3613850634479156,0.04754460333190823,0.20482654600301659,0.6269223997291224,16757.0,122,0.6514285714285715
add_budget_patronage,0.95,0.5,15,0.0813281197780897,0.18069916887151433,0.024478725808044874,0.1179367483591157,0.46398243890211216,119688.0,226,0.3514285714285714
add_budget_patronage,0.95,0.5,22,0.08335325523946131,0.1690887510432787,0.02413751279460853,0.12939799125023108,0.4994738066524903,112941.0,209,0.4028571428571428
floor_eps0.50,0.75,0.25,16,0.10237273815391114,0.32416860287732635,0.049698544043697244,0.19673024523160762,0.6170354223433242,14203.0,114,0.6742857142857143
floor_eps0.50,0.75,0.25,15,0.11116591651766447,0.31932430900437364,0.04920403986562952,0.193938576374837,0.5935514829161126,16219.0,124,0.6457142857142857
floor_eps0.50,0.75,0.25,29,0.10619037671471346,0.32368319855263655,0.0492035800161975,0.19592816582798578,0.6111002657837984,14361.0,111,0.6828571428571428
floor_eps0.50,0.75,0.25,22,0.10376800157822055,0.3170399744036497,0.050214601524176505,0.18974452222929358,0.5903700336394218,15207.0,119,0.66
floor_eps0.50,0.75,0.25,30,0.12088883277570861,0.35177102215168,0.04998682342284392,0.19859322188727505,0.6072064101058345,15841.0,126,0.64
floor_eps0.50,0.75,0.25,14,0.09815229563269877,0.3322174123781986,0.04848155638381448,0.18301075268817205,0.6098556067588325,17860.0,134,0.6171428571428571
floor_eps0.50,0.75,0.25,26,0.10968368162612767,0.33345018337489474,0.04796251592303125,0.19492679605039157,0.6117590836130162,17514.0,129,0.6285714285714286
floor_eps0.50,0.75,0.25,28,0.1038866930171278,0.3559924385633271,0.04839892306811025,0.19343447554276746,0.6119933236177024,15180.0,115,0.6685714285714286
floor_eps0.50,0.75,0.25,25,0.11038885664538596,0.38973515325870467,0.05027996175317435,0.20219212261628944,0.6268223133131349,17230.0,139,0.6028571428571429
add_budget_patronage,0.95,0.5,28,0.08581856442968468,0.17275122095429205,0.02385141281747996,0.12417520878478731,0.4659353199047874,121652.0,222,0.3657142857142857
floor_eps0.50,0.75,0.5,2,0.08611454470539762,0.2486307977370352,0.033111157166507546,0.1597004391468005,0.6128885104857501,48540.0,167,0.5228571428571429
floor_eps0.50,0.75,0.5,1,0.09213597349796718,0.28103009420493497,0.03345225374375843,0.15350805499555023,0.5936581796670065,53128.0,187,0.4628571428571428
floor_eps0.50,0.75,0.5,4,0.08365707115797602,0.24595459194185154,0.03454714136252635,0.16641588249825948,0.627121714272881,41443.0,156,0.5542857142857143
floor_eps0.50,0.75,0.25,21,0.11151363456725069,0.3485081575192746,0.04894065005615482,0.19737187910643889,0.5917940053813904,15182.0,118,0.6628571428571428
floor_eps0.50,0.75,0.5,5,0.09024578373532907,0.2545186658540503,0.033308766813861385,0.1594500107419777,0.6012404333620717,47969.0,170,0.5142857142857142
floor_eps0.50,0.75,0.25,27,0.11219902703368434,0.345489445210616,0.04915336845788516,0.1985369015649597,0.6198031563769132,16239.0,129,0.6314285714285715
floor_eps0.50,0.75,0.5,13,0.08751331770722352,0.25273223793693517,0.03289248181928709,0.16132487268612078,0.6227212259085187,46930.0,163,0.5342857142857143
floor_eps0.50,0.75,0.25,24,0.10752938438263702,0.34563628902350135,0.048970179434388375,0.1904132935662548,0.5948213524864568,17186.0,133,0.62
floor_eps0.50,0.75,0.5,10,0.08309176605961364,0.22675919283804968,0.0327545055599454,0.16641607150315332,0.6193960656559329,45191.0,158,0.5485714285714286
floor_eps0.50,0.75,0.5,7,0.08266566516441329,0.24838565988517666,0.03390599465089106,0.1491912021412778,0.5915453885499271,47928.0,172,0.5057142857142857
floor_eps0.50,0.75,0.5,9,0.08119701766928812,0.22662564801810056,0.0317688088697081,0.16213427102642994,0.6182499064945985,48955.0,157,0.5514285714285714
floor_eps0.50,0.75,0.5,3,0.093805353276914,0.26855179426622056,0.03416584661811981,0.18361922072020903,0.6465573100079518,40648.0,150,0.5714285714285714
floor_eps0.50,0.75,0.5,12,0.08758196721311476,0.2564326047358834,0.03361748633879781,0.15652073909376676,0.5799846661044239,48800.0,180,0.4857142857142857
floor_eps0.50,0.75,0.5,11,0.08929584120982986,0.2540534357578895,0.034192924999699024,0.17051433480081607,0.6149303431455262,42320.0,157,0.5457142857142857
floor_eps0.50,0.75,0.5,17,0.0902871105681124,0.2542268377112604,0.033882793728364884,0.17729029937966376,0.633900797575166,40925.0,150,0.5714285714285714
floor_eps0.50,0.75,0.5,16,0.08595606917465781,0.22723841719069846,0.03325964250500714,0.15843031871801458,0.6100432164804115,48804.0,167,0.5228571428571429
floor_eps0.50,0.75,0.5,15,0.0953845468119721,0.28277106010775865,0.03425282104997287,0.16794492795567775,0.6141154894554519,44871.0,168,0.52
floor_eps0.50,0.75,0.5,14,0.08252604818673806,0.23596347338503992,0.032311692313618245,0.15035992360805053,0.5901691536023841,51923.0,175,0.5
floor_eps0.50,0.75,0.5,22,0.09059562609229607,0.25904625632624473,0.03498673979938044,0.16518173758865248,0.616710233029382,42342.0,164,0.5314285714285715
floor_eps0.50,0.75,0.25,20,0.10770022294632138,0.36877566459326167,0.04954682602968194,0.18610545560310798,0.5958875520125364,17493.0,137,0.6085714285714285
floor_eps0.50,0.95,0.25,3,0.09351179556083822,0.30519010717196815,0.035466045543304514,0.17827868852459017,0.6327559666342131,38701.0,154,0.56
floor_eps0.50,0.75,0.5,29,0.09224697304167503,0.28635438199489716,0.03371654490981674,0.1708283873155842,0.6382439012572979,44847.0,163,0.5314285714285715
floor_eps0.50,0.75,0.5,19,0.08872199592668024,0.25264022624198085,0.033844783017389954,0.15935649111573555,0.605943995975211,47136.0,169,0.5142857142857142
floor_eps0.50,0.75,0.5,24,0.08414284715913062,0.23835570677747342,0.033511976785029964,0.1672148769214232,0.6229850892953118,42927.0,153,0.5628571428571428
floor_eps0.50,0.75,0.5,26,0.09242560865644725,0.26987628535032887,0.03361565545965908,0.1633141088760726,0.6144105345049822,46578.0,168,0.52
floor_eps0.50,0.75,0.5,28,0.09357728225652753,0.2777303560989477,0.033295793844678886,0.1720918038076799,0.6308375973816438,47223.0,165,0.5285714285714286
floor_eps0.50,0.75,0.5,8,0.09117066409039358,0.23620845273013574,0.032657693422819906,0.1611669901770484,0.6042962738886508,47614.0,164,0.5314285714285715
floor_eps0.50,0.75,0.5,27,0.08700442775816687,0.2506455862164851,0.032968315738874675,0.15666243410673747,0.5993032216926942,49009.0,172,0.5057142857142857
floor_eps0.50,0.75,0.5,18,0.09648909429984594,0.2839137311260044,0.03527476511480731,0.18487657285563347,0.6476194135323902,36999.0,145,0.5857142857142857
floor_eps0.50,0.95,0.25,5,0.10901880224828098,0.3133700283160427,0.036490021841142486,0.19646487183301106,0.6391140576415006,35049.0,147,0.58
floor_eps0.50,0.75,0.5,21,0.08994912573211919,0.24314013548334446,0.033099495662019696,0.16251868088074126,0.6045102264478572,46782.0,165,0.5285714285714286
floor_eps0.50,0.75,0.5,20,0.0850095840742708,0.23285199785165142,0.03357682862775126,0.16913870485146398,0.6162942020578267,43301.0,156,0.5542857142857143
floor_eps0.50,0.95,0.25,10,0.09012490724709374,0.2786306265615646,0.03568253592718848,0.18931459271720844,0.6491240338323423,32344.0,138,0.6057142857142858
floor_eps0.50,0.95,0.25,12,0.09647570003218539,0.2852315048967769,0.03507040379425322,0.17977501480165778,0.6152101497081959,37284.0,154,0.5571428571428572
floor_eps0.50,0.95,0.25,1,0.09408908848161185,0.3208971052312174,0.034847220536472795,0.17684543666067915,0.6214170851815194,41195.0,160,0.5428571428571428
floor_eps0.50,0.75,0.5,23,0.09442252510760402,0.30677174471931734,0.03483394979308517,0.1670800075026572,0.6158890202184703,44608.0,173,0.5057142857142857
floor_eps0.50,0.95,0.25,6,0.09349077049547866,0.3070090464325884,0.03490336512377061,0.17538001933046304,0.6167385492110912,40143.0,159,0.5457142857142857
floor_eps0.50,0.95,0.25,2,0.09139434340506726,0.28476746305164535,0.03462513382084434,0.17902970645104588,0.63082703462823,41403.0,154,0.56
floor_eps0.50,0.95,0.25,14,0.08836789900811542,0.26756244024052855,0.034102105337452546,0.17246929640817588,0.6207361932270979,41033.0,154,0.56
floor_eps0.50,0.95,0.25,15,0.09642814691548794,0.30090721194588366,0.035587481518410596,0.2000154015966322,0.6432352887249312,33652.0,139,0.6028571428571429
floor_eps0.50,0.95,0.25,8,0.08773213148021426,0.2807931109747752,0.03439439344958588,0.17002359683128265,0.6085695022994871,42379.0,160,0.5428571428571428
floor_eps0.50,0.95,0.25,9,0.0952474690663667,0.27689944087871377,0.034476940382452206,0.19379472647807502,0.6389808366552999,35560.0,136,0.6114285714285714
floor_eps0.50,0.95,0.25,16,0.10450770341839191,0.33378131588996063,0.03712873341855792,0.19669069290261482,0.6541390014205293,33232.0,145,0.5857142857142857
floor_eps0.50,0.95,0.25,4,0.09918021397804641,0.2982460785086879,0.036133862082173965,0.18428072557959066,0.6289385141970262,35985.0,148,0.5771428571428572
floor_eps0.50,0.95,0.25,7,0.09910030167925889,0.2935972136939246,0.034894642152631244,0.18827373995181643,0.6455702802075914,37457.0,144,0.5885714285714285
floor_eps0.50,0.75,0.5,25,0.08978877578685332,0.2765599349823335,0.03464856378241564,0.17589200922534257,0.631839706442881,40573.0,157,0.5514285714285714
floor_eps0.50,0.75,0.5,6,0.08542804687322922,0.2308758789461639,0.032820911771608875,0.16914170651900326,0.6182982752627857,44119.0,155,0.5571428571428572
floor_eps0.50,0.95,0.25,17,0.09646511395191755,0.32479439855668807,0.03461118722670266,0.17904909828285442,0.6254482699111226,39973.0,154,0.56
floor_eps0.50,0.95,0.25,13,0.09148228286917476,0.30929711665780646,0.03404414909674144,0.1712389471731558,0.6230346947608938,42981.0,159,0.5457142857142857
floor_eps0.50,0.95,0.25,19,0.09756492629987581,0.29790868023684824,0.03590824829472846,0.17944610813194978,0.6235353304216038,37042.0,150,0.5714285714285714
floor_eps0.50,0.95,0.25,23,0.09071776423659546,0.2861086923052856,0.035003966635038894,0.17115184607384296,0.610079984151747,40863.0,158,0.5485714285714286
floor_eps0.50,0.95,0.25,11,0.09761579834631132,0.277115424712016,0.03535544824531954,0.17987527152967556,0.6195810351328535,37371.0,149,0.5742857142857143
floor_eps0.50,0.95,0.25,25,0.09124271425487515,0.2881868041695229,0.033799419034021,0.17598446434351062,0.634715225868101,41691.0,152,0.5628571428571428
floor_eps0.50,0.95,0.25,21,0.1043347023603345,0.34882636937826866,0.0353062044841285,0.1728647062575748,0.6197352506097802,40418.0,162,0.5342857142857143
floor_eps0.50,0.95,0.25,20,0.09064929403501974,0.315519877212952,0.0348673137003221,0.1734127666896077,0.6233813046898043,41291.0,160,0.5428571428571428
floor_eps0.50,0.95,0.5,6,0.09217999126256007,0.2295018392944201,0.036639764548987125,0.1306532663316583,0.4880334508362709,52647.0,228,0.3485714285714286
floor_eps0.50,0.95,0.5,5,0.09252086629207354,0.23619252168144286,0.036286044556141026,0.13048789250556872,0.4839659614654226,54993.0,232,0.3371428571428571
floor_eps0.50,0.95,0.25,18,0.0922930542340628,0.3355013634051912,0.03448361067478391,0.18122618942145832,0.6487349542457188,40989.0,156,0.5542857142857143
floor_eps0.50,0.95,0.5,4,0.08948322756119674,0.21866799316425836,0.03565633549691506,0.12880789345985874,0.4878975164768015,55150.0,226,0.3485714285714286
floor_eps0.50,0.95,0.25,24,0.1067599844470366,0.3093138624000851,0.035565081876025376,0.19379732793131724,0.6450004478712336,36006.0,142,0.5914285714285714
floor_eps0.50,0.95,0.25,27,0.0993357203429756,0.34258051611644774,0.035307575449506606,0.17301356381840743,0.6238471365611838,42452.0,171,0.5114285714285715
floor_eps0.50,0.95,0.25,29,0.09966161778923623,0.2863100673183658,0.03505288341031972,0.18869487033882265,0.6373184878721505,37236.0,144,0.5885714285714285
floor_eps0.50,0.95,0.5,13,0.09274233802535689,0.23644354360620126,0.03651148497790724,0.14103806496627647,0.518810206771289,50085.0,211,0.3942857142857143
floor_eps0.50,0.75,0.5,30,0.0835335054439331,0.26358716906184476,0.03310586231771638,0.16836894542264552,0.6312655345990767,44545.0,157,0.5514285714285714
floor_eps0.50,0.95,0.25,28,0.10141213984739779,0.2999438442719194,0.03595242863706505,0.18625046451133406,0.6334523898002159,35124.0,145,0.5857142857142857
floor_eps0.50,0.95,0.5,3,0.09255065786905087,0.24758148383455847,0.036892575858140216,0.14232245681381958,0.5140400329037565,51226.0,220,0.3714285714285714
floor_eps0.50,0.95,0.5,9,0.0878622546588252,0.21997610198205395,0.035247885572940486,0.1356988605439191,0.502231959448105,56452.0,220,0.3714285714285714
floor_eps0.50,0.95,0.5,12,0.08628971584003704,0.2257617350523339,0.03578827250858749,0.13291223278135017,0.5073932683526947,51837.0,217,0.38
floor_eps0.50,0.95,0.5,15,0.0900779628694823,0.20078308911921208,0.036697800646098955,0.12639685340391119,0.46696525721007415,53487.0,228,0.3485714285714286
floor_eps0.50,0.95,0.5,10,0.08428385204497311,0.20117374717043776,0.03673907821487614,0.12910431533793268,0.4929157406335337,49096.0,213,0.3914285714285714
floor_eps0.50,0.95,0.5,1,0.0913754580391456,0.2364250761454241,0.035426307601413215,0.13158544326116087,0.49627174997229306,55945.0,226,0.3542857142857142
floor_eps0.50,0.95,0.25,22,0.09478132372384829,0.33115245767765017,0.03658436600731081,0.18257979644118258,0.6275372812006474,38573.0,160,0.5428571428571428
floor_eps0.50,0.95,0.25,26,0.10250206213912565,0.2779202101170757,0.03526056017120088,0.18718077836126898,0.6342164489707832,36370.0,143,0.5857142857142857
floor_eps0.50,0.95,0.5,8,0.09251336898395722,0.22443288724162133,0.035858581223096236,0.13198704377250603,0.4964726593096388,54230.0,221,0.3657142857142857
floor_eps0.50,0.95,0.5,2,0.09060900850551025,0.231843813380153,0.03581034656200002,0.1302241379310345,0.48707724137931036,57257.0,229,0.3457142857142857
floor_eps0.25,0.75,0.25,2,0.1265590328257709,0.4205351768921971,0.06868579380023396,0.17629657603222557,0.5619605092792405,13069.0,194,0.4457142857142857
floor_eps0.50,0.95,0.5,21,0.09139755469049839,0.22491036339679263,0.03626204730664831,0.1309071938692907,0.48720908298918336,54717.0,226,0.3542857142857142
floor_eps0.50,0.95,0.5,26,0.08969565392192337,0.21464642278509422,0.03653831606742346,0.13772301626416955,0.5120388087023868,49746.0,211,0.3971428571428571
floor_eps0.50,0.95,0.5,27,0.08748271092669432,0.21765624258597085,0.036146556809787976,0.1315047905316551,0.49870491935267436,52056.0,217,0.38
floor_eps0.50,0.95,0.5,14,0.08610250878597028,0.2066709054426094,0.03552882043782912,0.12357338950567191,0.47006849703639936,57478.0,231,0.34
floor_eps0.50,0.95,0.5,25,0.08372093023255814,0.20485151866384518,0.035939909188545394,0.13180098373060917,0.5002488514134371,52245.0,216,0.3828571428571428
floor_eps0.50,0.95,0.5,23,0.08663926717982655,0.23021571537930827,0.03594826506558019,0.12457492438353356,0.4697782161105184,57422.0,235,0.3285714285714285
floor_eps0.50,0.95,0.5,16,0.08437854243609902,0.2272108182460724,0.03570884120251937,0.13214434144666704,0.5071636890241541,54694.0,219,0.3742857142857143
floor_eps0.50,0.95,0.5,17,0.09659765509053131,0.24478946315151864,0.035631721350777426,0.1364376245953509,0.5122930770054789,53904.0,221,0.3685714285714285
floor_eps0.50,0.95,0.5,7,0.08441909012381227,0.2163096845616927,0.03640824972447548,0.1208845731296736,0.46892511606478365,55568.0,232,0.3371428571428571
floor_eps0.50,0.95,0.5,18,0.09033752481800132,0.2150239191442244,0.03678751654533417,0.14091103463723553,0.5216390943760673,48352.0,208,0.4057142857142857
floor_eps0.50,0.95,0.5,29,0.09005900417514924,0.2388946923724515,0.03490034514526301,0.13038800464512604,0.5001570169703239,57962.0,226,0.3542857142857142
floor_eps0.25,0.75,0.25,4,0.1441947565543071,0.4642150940356812,0.0738472071201321,0.18614687477522837,0.5632862383247192,10680.0,186,0.46
floor_eps0.50,0.95,0.5,11,0.08725284304790586,0.20427899072349687,0.03670279821367512,0.13320982839313572,0.496775128147983,50474.0,216,0.3828571428571428
floor_eps0.50,0.95,0.5,22,0.095967125382263,0.22095128385265997,0.0371511419676557,0.135319164900302,0.4923354333198456,52320.0,222,0.3657142857142857
floor_eps0.50,0.95,0.5,28,0.08695343428784463,0.2100355575343781,0.0355239139461479,0.12505906441959364,0.4786827071879836,56329.0,226,0.3542857142857142
floor_eps0.50,0.95,0.5,30,0.07928126424555539,0.19738238904484842,0.03612261453689124,0.12486169195281586,0.49188567785008347,52648.0,217,0.38
floor_eps0.50,0.95,0.5,19,0.08820868794653572,0.23626008455332578,0.0367009858564247,0.12842506552299263,0.5006918599627678,54167.0,226,0.3542857142857142
floor_eps0.50,0.95,0.5,20,0.09119783056891845,0.22679012442229482,0.03669028810068223,0.12960926618283117,0.4854739388607874,53839.0,228,0.3485714285714286
floor_eps0.25,0.75,0.25,3,0.13342202793880073,0.451557156234551,0.07246352825859248,0.19128419793691134,0.5900019221322854,10523.0,178,0.4914285714285714
floor_eps0.50,0.95,0.25,30,0.10218881419914566,0.2968945699409603,0.03739630061766759,0.20225250278086762,0.6340023836008263,30199.0,136,0.6057142857142858
floor_eps0.25,0.75,0.25,5,0.1452303603071471,0.45024995317879934,0.06914915073545302,0.19085213032581452,0.5714292875044754,13544.0,205,0.4114285714285714
floor_eps0.50,0.95,0.5,24,0.09107471580665363,0.23087089366709052,0.036700468331235234,0.13080914423221537,0.4977800098833337,52693.0,225,0.3571428571428571
floor_eps0.25,0.75,0.25,10,0.1440773418434391,0.47302984794443403,0.07664539140229018,0.18657482046020812,0.5620225707166935,10654.0,200,0.4285714285714285
floor_eps0.25,0.75,0.25,1,0.14409020217729393,0.4924294091628975,0.0726361522108237,0.18470221876216428,0.5763183747613487,12860.0,218,0.3771428571428571
floor_eps0.25,0.75,0.25,6,0.13487147723753484,0.4458536817781166,0.06820441352804311,0.18384192096048024,0.5646676909883513,12916.0,195,0.4428571428571428
floor_eps0.25,0.75,0.25,8,0.13096984515077426,0.4089726357650934,0.07077364874955727,0.17954743839387632,0.5580514335593902,12270.0,191,0.4542857142857143
floor_eps0.25,0.75,0.25,22,0.15619199151418722,0.48429039610932856,0.0770208161310877,0.18511784040842016,0.5569706173258869,11313.0,211,0.3914285714285714
floor_eps0.25,0.75,0.25,12,0.13492852228422902,0.43248031496062994,0.06843895726626406,0.19081797607500808,0.5704695395131865,13081.0,200,0.4285714285714285
floor_eps0.25,0.75,0.25,16,0.1350558915154847,0.47579292835811826,0.07490310264903408,0.1834000728066982,0.5679132560195538,10914.0,199,0.4257142857142857
floor_eps0.25,0.75,0.25,7,0.15170333569907735,0.4662328102930946,0.07525086255964133,0.18387319090282564,0.555908240622231,11272.0,202,0.4228571428571429
floor_eps0.25,0.75,0.25,13,0.13503521126760562,0.4401866930751173,0.0728203858568075,0.18475240470252938,0.5671040765433355,11360.0,192,0.4514285714285714
floor_eps0.25,0.75,0.25,14,0.1405331743463078,0.4571011385814757,0.0705732956161986,0.18394131107820702,0.569960579197354,11741.0,188,0.4628571428571428
